,Unnamed: 0.1,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,hours_open,main_category
33,88,395,,Afternoon Delight,,OPERATIONAL,,,829.0,cafe,4.5,,2.0,,42.2796363,-83.7463057,,"251 East Liberty Street, Ann Arbor",ChIJw_EPKDyuPIgRf4LIbSggTxs,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20093:00\u202fPM']","Afternoon Delight251 East Liberty Street, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,cafe
34,89,427,tR2F0MC5bNAT2LzMkd3JNg,Ahmo's Gyros & Deli,https://s3-media4.fl.yelpcdn.com/bphoto/84qawBm8M5JXS7cZ1BcE-g/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ahmos-gyros-and-deli-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 971-5552,83.0,"['mediterranean', 'greek', 'delis']",3.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/84qawBm8M5JXS7cZ1BcE-g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/danX7UfsRIvHtxejK-eGFw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/jrMr0IvxnPF8Hc6QVmj1AA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.22888,-83.71892,REGULAR,"4001 Stone School Rd Ann Arbor, MI 48108",,,,"Ahmo's Gyros & Deli4001 Stone School Rd Ann Arbor, MI 48108","eat1906 Packard St Ann Arbor, MI 48104",86,,mediterranean
35,90,682,CmW-DoUnR5sE-Pj9lcuDiQ,Ahmo's Gyros & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/Y5R2FmJypU8vf-IOsbzDag/o.jpg,OPERATIONAL,https://www.yelp.com/biz/ahmos-gyros-and-deli-ann-arbor-4?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 302-4445,5.0,"['mediterranean', 'delis', 'greek']",2.5,['https://s3-media3.fl.yelpcdn.com/bphoto/Y5R2FmJypU8vf-IOsbzDag/o.jpg'],$,,42.2755202,-83.7409068,,"530 S State Ann Arbor, MI 48109",,,,"Ahmo's Gyros & Deli530 S State Ann Arbor, MI 48109","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,mediterranean
36,91,405,,Ahmo's Gyros & Deli,,OPERATIONAL,,,444.0,meal_delivery,3.9,,1.0,,42.2816303,-83.7442227,,"341 East Huron Street, Ann Arbor",ChIJFQZlND6uPIgRSZabPsmSPZ4,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:00\u202fPM']","Ahmo's Gyros & Deli341 East Huron Street, Ann Arbor","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,meal_delivery
37,92,10,,Ahmo's Gyros & Deli,,OPERATIONAL,,,318.0,restaurant,4.4,,1.0,,42.2853696,-83.7809705,,"2505 Dexter Ann Arbor Road, Ann Arbor",ChIJP3P4C5yxPIgR09M1SEhKBXE,"[{'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1030'}}]","['Monday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: Closed']","Ahmo's Gyros & Deli2505 Dexter Ann Arbor Road, Ann Arbor","Ahmo's Gyros & Deli2505 Dexter-Ann Arbor Rd Ann Arbor, MI 48103",89,,restaurant
38,93,1058,,Ahmo's Gyros & Deli,,OPERATIONAL,,,91.0,restaurant,3.7,,,,42.2910089,-83.7178891,,"2101 Bonisteel Boulevard, Ann Arbor",ChIJcyy-1oeuPIgR0KVsv9vXMX8,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20094:00\u202fPM']","Ahmo's Gyros & Deli2101 Bonisteel Boulevard, Ann Arbor","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,restaurant
39,98,359,US18rjGWZj6vLRCVI7-ADQ,Aki Sushi Bar and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/8jnQ4EEesJHj7UnRD_gctg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/aki-sushi-bar-and-grill-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 480-9888,163.0,"['japanese', 'sushi', 'thai']",4.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/8jnQ4EEesJHj7UnRD_gctg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/5AhJ_l1XyRgRGH8BEZ7udQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/Kf2MUUt8YqhzUcqBq9mhWQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.21397,-83.6194049,REGULAR,"1828 Whittaker Rd Ypsilanti, MI 48197",,,,"Aki Sushi Bar and Grill1828 Whittaker Rd Ypsilanti, MI 48197","Sava's216 S State St Ann Arbor, MI 48104",86,,japanese
40,99,687,tLReelL-Iqd7CMTEeRf8vA,Al Meida,https://s3-media1.fl.yelpcdn.com/bphoto/ioo8WLxlalJbLC1kwfDRHg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/al-meida-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,,2.0,"['desserts', 'importedfood']",5.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/ioo8WLxlalJbLC1kwfDRHg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/fZWqJ2vK8B7eJIdaLrs-kQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/QVm_uEDyAe7DWWls1wbTPg/o.jpg']",$$,,42.284012,-83.74646,,"315 Detroit St Ann Arbor, MI 48104",,,,"Al Meida315 Detroit St Ann Arbor, MI 48104","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,desserts
41,100,794,IujoS7Di1tJgZ6PTh-Pemw,Al Yemen Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/hlhh6qk9bQt6ucflXSfERg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/al-yemen-kitchen-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 221-5633,6.0,"['salad', 'juicebars', 'burgers']",4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/hlhh6qk9bQt6ucflXSfERg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/hSgH6eP6LPsQhGx-Bg3i2w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/pxnuBbbK0r0heVnzLD8I4g/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2497055,-83.6540673,REGULAR,"2722 Washtenaw Ave Ypsilanti, MI 48197",,,,"Al Yemen Kitchen2722 Washtenaw Ave Ypsilanti, MI 48197","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,salad
42,101,828,FpE7MiV2v7QT52N-etfNZQ,Al's Fresh Fish & Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/iTuC9BFTv-tx47FLKXelng/o.jpg,OPERATIONAL,https://www.yelp.com/biz/als-fresh-fish-and-chicken-ypsilanti?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 544-3474,12.0,"['seafood', 'chicken_wings', 'fishnchips']",3.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/iTuC9BFTv-tx47FLKXelng/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/FjH7RPUrSaH3Hr25wbwN-Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8tjtgcYLdrIaOch_OeAUWg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2539185,-83.5776171,REGULAR,"1653 Holmes Rd Ypsilanti, MI 48198",,,,"Al's Fresh Fish & Chicken1653 Holmes Rd Ypsilanti, MI 48198","eat1906 Packard St Ann Arbor, MI 48104",86,,seafood
43,102,1566,,Aladdin's Market,,OPERATIONAL,,,171.0,supermarket,4.4,,,,42.2446933,-83.6960692,,"3188 Packard Street, Ann Arbor",ChIJEdsWej6vPIgRru_PhN9VPbM,"[{'close': {'day': 0, 'time': '1830'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:30\u202fPM']","Aladdin's Market3188 Packard Street, Ann Arbor","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,supermarket
44,105,39,,ALDI,,OPERATIONAL,,,1213.0,supermarket,4.6,,1.0,,42.2854132,-83.7788174,,"2340 Dexter Avenue, Ann Arbor",ChIJLXVEEOqxPIgRtl-NhsuLaQ4,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:00\u202fPM']","ALDI2340 Dexter Avenue, Ann Arbor","Frita Batidos117 W Washington St Ann Arbor, MI 48104",86,,supermarket
45,108,860,5gGXn6CF1lVOK5DITlDl-w,Alez Market,https://s3-media1.fl.yelpcdn.com/bphoto/HfT65u-i78XgSPpdOSQfKQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/alez-market-ypsilanti-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 961-6699,13.0,"['grocery', 'halal', 'sandwiches']",4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/HfT65u-i78XgSPpdOSQfKQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/iX6pASkUbD7tY3-VuYLMuw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/MKwJLjk2fSnxRS3Q_DaTbg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.22978,-83.64542,REGULAR,"2243 Ellsworth Rd Ypsilanti, MI 48197",,,,"Alez Market2243 Ellsworth Rd Ypsilanti, MI 48197","Grizzly Peak Brewing Company120 W Washington St Ste 1 Ann Arbor, MI 48104",86,,grocery
46,110,117,,Alice Greminger,,OPERATIONAL,,,1.0,school,5.0,,,,42.2833115,-83.7729877,,"2017 Dexter Avenue, Ann Arbor",ChIJ25aMZuqxPIgR5b3W2WsJiGQ,,,"Alice Greminger2017 Dexter Avenue, Ann Arbor","Vinology Restaurant & Event Space110 S Main St Ann Arbor, MI 48104",86,,school
47,113,1608,,Allegro Coffee & Smoothie Bar,,OPERATIONAL,,,5.0,cafe,4.2,,3.0,,42.2579727,-83.6981585,,"3135 Washtenaw Avenue, Ann Arbor",ChIJNVZbLCCvPIgRqZRoXfzGqnY,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fPM']","Allegro Coffee & Smoothie Bar3135 Washtenaw Avenue, Ann Arbor","Ann Arbor Coffee & Juice Bar3135 Washtenaw Avenue, Ann Arbor",88,,cafe
48,114,73,,Allen Elementary School,,OPERATIONAL,,,5.0,primary_school,4.8,,,,42.2513388,-83.7110238,,"2560 Towner Boulevard, Ann Arbor",ChIJ9QgRABCvPIgR0FHFBIjRdAw,"[{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Allen Elementary School2560 Towner Boulevard, Ann Arbor","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,primary_school
49,115,78,,Allen Rumsey Cocktail Lounge,,OPERATIONAL,,,,,,,,,42.2814408,-83.7414121,,"615 East Huron Street, Ann Arbor",ChIJYTYr8T-uPIgRxqGLeVHeRYE,,,"Allen Rumsey Cocktail Lounge615 East Huron Street, Ann Arbor","Sava's216 S State St Ann Arbor, MI 48104",86,,
50,116,796,vJrcJzc2S5Pigu317ZJPpQ,Alley Art,https://s3-media2.fl.yelpcdn.com/bphoto/HqO3d9oyZ4tFP3bEBLFIew/o.jpg,OPERATIONAL,https://www.yelp.com/biz/alley-art-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,,2.0,['localflavor'],4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/HqO3d9oyZ4tFP3bEBLFIew/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/RuxUQH4aqZ2NnO7Que3lmA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/0rZ3pjGgz5Q36o0LiED5qg/o.jpg']",,,42.3113899230957,-83.6926116943359,,"Ann Arbor, MI 48113",,,,"Alley ArtAnn Arbor, MI 48113","Frita Batidos117 W Washington St Ann Arbor, MI 48104",86,,localflavor
51,117,763,YE1CQvv8Bm33LjLRNrfqAQ,Alley Art 2,https://s3-media2.fl.yelpcdn.com/bphoto/Fc6p0KGEzzBzTjp2SBQJTQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/alley-art-2-ann-arbor?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,,1.0,['localflavor'],5.0,"['https://s3-media2.fl.yelpcdn.com/bphoto/Fc6p0KGEzzBzTjp2SBQJTQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/VksySKTJ-jYmMPSNDC-swA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LOpgfmGWxxNtWkbF9rLZgA/o.jpg']",,,42.27508,-83.733128,,"University Ave Ann Arbor, MI 48113",,,,"Alley Art 2University Ave Ann Arbor, MI 48113","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,localflavor
52,118,188,DpkF67vrXOVMF-zFyYX3Tw,Alley Bar,https://s3-media3.fl.yelpcdn.com/bphoto/sx6fsqaUcBxGpPwc0IG-Qw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/alley-bar-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 662-8757,93.0,['bars'],3.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/sx6fsqaUcBxGpPwc0IG-Qw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/HNUCNdfDDiN2U5DZlULT1Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/DI2xJyvl9-t6Ir3DhRpYlg/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1900', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1900', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1900', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1900', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1900', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1900', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1900', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",42.27981,-83.74929,REGULAR,"112 W Liberty St Ann Arbor, MI 48104",,,,"Alley Bar112 W Liberty St Ann Arbor, MI 48104","Buddy's Pizza - Ann Arbor3153 Ann Arbor-Saline Rd Ann Arbor, MI 48103",86,,bars
53,121,305,4ZPfd3oTjrlA7iNsa0WMZw,Alpha Koney Island,https://s3-media1.fl.yelpcdn.com/bphoto/3iSZOCIj8NNAWo2qgye-IA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/alpha-koney-island-ann-arbor-2?adjust_creative=kl8jOau67NZclbVQDYPhNQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=kl8jOau67NZclbVQDYPhNQ,(734) 780-7102,21.0,"['tradamerican', 'greek', 'breakfast_brunch']",4.0,"['https://s3-media1.fl.yelpcdn.com/bphoto/3iSZOCIj8NNAWo2qgye-IA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/r--JqpJZc1N_2UxLGBg2HA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/oVGjY-RMAL8OTXWz1nanrQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",42.2852904613323,-83.8164467733146,REGULAR,"4389 Jackson Rd Ann Arbor, MI 48103",,,,"Alpha Koney Island4389 Jackson Rd Ann Arbor, MI 48103","University of Michigan Museum of Natural History1105 N University Ann Arbor, MI 48109",86,,tradamerican
54,122,215,,Alpine Condominium Association,,OPERATIONAL,,,,,,,,,42.2425038,-83.7293631,,"1100 Alpine Dr, Ann Arbor",ChIJb7uroaKvPIgRX-hOYVQZQng,,,"Alpine Condominium Association1100 Alpine Dr, Ann Arbor","Eat407 N 5th Ave Ann Arbor, MI 48104",86,,
