yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
,Auntie Anne's,,OPERATIONAL,,,7,bakery,4.3,,1.0,,19.6976241,-155.0632273,,"111 Puainako Street #432, Hilo",ChIJMVY-ARNLUnkRZiVsRnuZlmo,"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20096:00\u202fPM']","Auntie Anne's111 Puainako Street #432, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0632273 19.6976241),55
nEHnCHhnFFT-t1GmKTwuug,Aunty Yong's Place,https://s3-media2.fl.yelpcdn.com/bphoto/glHK9meYaYJUS-QsIr9HLQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/aunty-yongs-place-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 935-2000,9,restaurant,3.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/glHK9meYaYJUS-QsIr9HLQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8CKVfvpV-xgxpbJVUsncOg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/h6aTVtXyKYHI7xkKhEW0EA/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '1500', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.71745,-155.08483,,,,,,,Kaumana CemeteryHilo,68,POINT (-155.08483 19.71745),
,Balancing Monkey Yoga,,OPERATIONAL,,,15,school,4.9,,,,19.7380939,-155.039599,,"Beach House, Hilo",ChIJxTL_EENLUnkRRxe3KCbDbzk,,,"Balancing Monkey YogaBeach House, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.039599 19.7380939),
MeYsBjSc4CTMasdkxMc_4w,Bangkok Villa Hilo,https://s3-media2.fl.yelpcdn.com/bphoto/hmvwrLdTya2kQsPUlZwbmQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/bangkok-villa-hilo-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 640-5518,50,restaurant,4.5,"['https://s3-media2.fl.yelpcdn.com/bphoto/hmvwrLdTya2kQsPUlZwbmQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/o1QGiQKM_hbc8U1p-X3xQg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/SoykgFKMi1c3zOOox0Jkow/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.7253971,-155.0871003,REGULAR,"59 Kalakaua St Hilo, HI 96720",,,,"Bangkok Villa Hilo59 Kalakaua St Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0871003 19.7253971),
Gpnch7d6UFFEzOTjoKq7BA,Banyan Drive,https://s3-media1.fl.yelpcdn.com/bphoto/EEVn06o9qrlaI3eTXOYmfw/o.jpg,OPERATIONAL,https://www.yelp.com/biz/banyan-drive-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,19,restaurant,4,"['https://s3-media1.fl.yelpcdn.com/bphoto/EEVn06o9qrlaI3eTXOYmfw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/4JCu0IpR5-Fi7WaKvrUxVg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8__wPMpfC1plfWzSdkfQWw/o.jpg']",,,19.727928,-155.066349,,"Banyan Dr Hilo, HI 96720",,,,"Banyan DriveBanyan Dr Hilo, HI 96720","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.066349 19.727928),
0tl0qQcN-GM5wVQw0__9Kg,Baskin-Robbins,https://s3-media2.fl.yelpcdn.com/bphoto/LVnXpu1HbU-Ny5P2XM_LvA/o.jpg,OPERATIONAL,https://www.yelp.com/biz/baskin-robbins-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 959-3331,22,restaurant,3,"['https://s3-media2.fl.yelpcdn.com/bphoto/LVnXpu1HbU-Ny5P2XM_LvA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/P2wZwrTk-v5xiJsn8sGxSA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ww6Nqkjionp2nGEXiSR8qg/o.jpg']",$$,,19.690083,-155.066279,,"28-1692 Old Mamalahoa Hwy Honomu, HI 96728",,,,"Baskin-Robbins28-1692 Old Mamalahoa Hwy Honomu, HI 96728","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.066279 19.690083),
xyl1Wc8OI3Megkai_G5GkA,Bayfront Park,https://s3-media4.fl.yelpcdn.com/bphoto/-5vARx77clfasAVZkkPxYQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/bayfront-park-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,5,restaurant,3.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/-5vARx77clfasAVZkkPxYQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/B-7piNWV1shqNyeaoRXVHA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0WAVMI20FyVV-z70MpZXHg/o.jpg']",,,19.7229184,-155.0745964,,"1622 Keone St Hilo, HI 96720",,,,"Bayfront Park1622 Keone St Hilo, HI 96720","Makani's Magic Pineapple Shack54 Waianuenue Ave Hilo, HI 96720",86,POINT (-155.074596405029 19.7229184018805),
UOGzckX_5HvLfOYKjcrvQw,Big Island Birria Boss,https://s3-media3.fl.yelpcdn.com/bphoto/F8i_A_yZfR_uEPTB12JvOg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/big-island-birria-boss-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(209) 499-7500,9,restaurant,4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/F8i_A_yZfR_uEPTB12JvOg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/X7DeQpv3E4mxIdGDRluoSQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/kYwibVk0IwVyU4yALtqFXg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",19.71732,-155.06502,REGULAR,"15-2714 Pahoa Village Rd Pāhoa, HI 96778",,,,"Big Island Birria Boss15-2714 Pahoa Village Rd Pāhoa, HI 96778","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.06502 19.71732),
,Big Island Delights,,OPERATIONAL,,,62,bakery,4.7,,2.0,,19.7075752,-155.0646056,,"762 Kanoelehua Avenue #4, Hilo",ChIJjTQM6G5LUnkRJmCFata49M8,"[{'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']","Big Island Delights762 Kanoelehua Avenue #4, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0646056 19.7075752),41.5
KRtg-FtNbJjE7iFnBu7F4g,Big Island Fusion,https://s3-media3.fl.yelpcdn.com/bphoto/_6GoCd67ZOssgSvpeVJvoQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/big-island-fusion-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 747-5348,4,restaurant,5,"['https://s3-media3.fl.yelpcdn.com/bphoto/_6GoCd67ZOssgSvpeVJvoQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LURiSejLc95FHZD3eIPfyw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/zOkcSNnLisWmkpjb293nOA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1400', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.71702402,-155.0647965,REGULAR,"28-1672 Old Mamalahoa Hwy Ste 28 Honomu, HI 96728",,,,"Big Island Fusion28-1672 Old Mamalahoa Hwy Ste 28 Honomu, HI 96728","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.064796475353 19.7170240190292),
CCozwauE1xOjKh20q6qrzw,Big Island Pearl Tea,https://s3-media3.fl.yelpcdn.com/bphoto/f7Gwk9zeQ_EL3jw9XQkzTQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/big-island-pearl-tea-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 728-3209,73,restaurant,4.5,"['https://s3-media3.fl.yelpcdn.com/bphoto/f7Gwk9zeQ_EL3jw9XQkzTQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/2--Pz1w8fYxwvBJtYj-uWw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/JHX5to7qavoBa-8A1DpqNQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1830', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '1830', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '1830', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '1830', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1830', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1600', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.71274487,-155.0687728,,,,,,,Kaumana CemeteryHilo,68,POINT (-155.068772834324 19.7127448745225),
,Big Island Sports Academy,,OPERATIONAL,,,1,school,4,,,,19.7074879,-155.0637942,,"761 Kanoelehua Avenue # 3, Hilo",ChIJN9cx5W5LUnkRxO95rDk3Jd4,,,"Big Island Sports Academy761 Kanoelehua Avenue # 3, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0637942 19.7074879),
JXZviTF8RNFicsTjFI9uYA,Big Island Top Dogs,https://s3-media1.fl.yelpcdn.com/bphoto/vgv-D9jVidGgvC-DlyAY8g/o.jpg,OPERATIONAL,https://www.yelp.com/biz/big-island-top-dogs-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 657-4469,205,restaurant,5,"['https://s3-media1.fl.yelpcdn.com/bphoto/vgv-D9jVidGgvC-DlyAY8g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/hu3j9SDwYes8l_SJ1FJbUA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/0NfI6ZTHP-GhvPT81kXeUg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1600', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.70688372,-155.0670292,REGULAR,"811 Laukapu St Ste 6 Hilo, HI 96720",,,,"Big Island Top Dogs811 Laukapu St Ste 6 Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.067029220193 19.7068837182555),
,Blane's Drive Inn - Industrial,,OPERATIONAL,,,398,restaurant,3.9,,1.0,,19.701594,-155.065101,,"150 Wiwoole Street, Hilo",ChIJI_36k2xLUnkRsmSoXQGZsas,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0500'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0500'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0500'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0500'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0500'}}]","['Monday: 5:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 5:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: Closed', 'Thursday: 5:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 5:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20098:00\u202fPM']","Blane's Drive Inn - Industrial150 Wiwoole Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.065101 19.701594),87
XBURV_S-sJqtLdjJt3uq_g,Burger King,https://s3-media3.fl.yelpcdn.com/bphoto/cdfa_5uv-zQTOQJlCdaHeg/o.jpg,OPERATIONAL,https://www.yelp.com/biz/burger-king-hilo-2?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 920-8188,14,restaurant,2,"['https://s3-media4.fl.yelpcdn.com/bphoto/1gKXuYqNBBPKW6OtBVKMpg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/QgEXxwXLrK4JSJpbM1jcqg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/8bv-pq2fdU-G7mdQpU_ilg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.698912,-155.0606727,REGULAR,"15-1594 4th Ave Keaau, HI 96749",,,,"Burger King15-1594 4th Ave Keaau, HI 96749","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0606727 19.698912),
,Business ED & Tech,,OPERATIONAL,,,,university,,,,,19.702267,-155.0800825,,"Life Sciences Building A, Hilo",ChIJFf-rXdZLUnkRtD3bPW5nHyA,,,"Business ED & TechLife Sciences Building A, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0800825 19.702267),
iez1hr1GAD80OiIfZjWkaA,Cafe 100,https://s3-media1.fl.yelpcdn.com/bphoto/pSPC4XJi83XGAbK_m08QRQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/cafe-100-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 935-8683,560,restaurant,4,"['https://s3-media1.fl.yelpcdn.com/bphoto/pSPC4XJi83XGAbK_m08QRQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/cg5S24uVepefXYPS1tnWAg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/NgAC4JUfkpSeE6I4ghtB7g/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0930', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '0930', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '0930', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '0930', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '0930', 'end': '1900', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.71427,-155.0772299,REGULAR,"969 Kilauea Ave Hilo, HI 96720",,,,"Cafe 100969 Kilauea Ave Hilo, HI 96720","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0772299 19.71427),
wLirsenlWsDfnHUkrdkGkA,Cafe Boba,https://s3-media4.fl.yelpcdn.com/bphoto/q6jGWbto4hufWYrGh-aj6w/o.jpg,OPERATIONAL,https://www.yelp.com/biz/cafe-boba-hilo-3?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 339-7423,68,restaurant,4.5,"['https://s3-media4.fl.yelpcdn.com/bphoto/q6jGWbto4hufWYrGh-aj6w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/ZVZlsPd8e2SMZ0b8skNq0w/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/1sQ4NU71b0fkiBp9dZSRHw/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.71622,-155.06681,REGULAR,"810 Piilani St Hilo, HI 96720",,,,"Cafe Boba810 Piilani St Hilo, HI 96720","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.06681 19.71622),
9qV9988-I90odzitG-G61w,Cafe Pesto Hilo Bay,https://s3-media2.fl.yelpcdn.com/bphoto/cw1f_xtn1vPCO6XxpST65Q/o.jpg,OPERATIONAL,https://www.yelp.com/biz/cafe-pesto-hilo-bay-hilo-3?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,(808) 969-6640,1440,restaurant,4,"['https://s3-media2.fl.yelpcdn.com/bphoto/cw1f_xtn1vPCO6XxpST65Q/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/CGYaPRgIPFaYaqeTwPcz4g/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/tJDlohtWssAiUmfBOb6Pfg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.723753,-155.085017,REGULAR,"308 Kamehameha Ave Ste 101 Hilo, HI 96720",,,,"Cafe Pesto Hilo Bay308 Kamehameha Ave Ste 101 Hilo, HI 96720","Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.085017 19.723753),
,Campus Center,,OPERATIONAL,,,,university,,,,,19.7003212,-155.0807044,,Hilo,ChIJi0Zac3xLUnkRQOdQopdWYZs,,,Campus CenterHilo,"Straub Medical Center - Hilo Clinic75 Puuhonu Place, Hilo",68,POINT (-155.0807044 19.7003212),
XdwYUAlxR9iSuTc9hCuMkQ,Carlsmith Beach Park,https://s3-media1.fl.yelpcdn.com/bphoto/pLkgKRrBy3szJdkmW4Y91Q/o.jpg,OPERATIONAL,https://www.yelp.com/biz/carlsmith-beach-park-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,57,restaurant,5,"['https://s3-media1.fl.yelpcdn.com/bphoto/pLkgKRrBy3szJdkmW4Y91Q/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/_-JBFq3omjMJge34co595g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/rBzRKLsSiSdcEszqTPzKgQ/o.jpg']",,,19.73307911,-155.0279707,,"1827 Kalanianaole Ave Hilo, HI 96720",,,,"Carlsmith Beach Park1827 Kalanianaole Ave Hilo, HI 96720","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.027970678621 19.7330791088927),
,Center for Community Engagement,,OPERATIONAL,,,,university,,,,,19.7034002,-155.0793804,,"Kapiolani Street, Hilo",ChIJ1bIZAnpLUnkRL5Z6iq4Nl_g,"[{'close': {'day': 1, 'time': '1645'}, 'open': {'day': 1, 'time': '0745'}}, {'close': {'day': 2, 'time': '1645'}, 'open': {'day': 2, 'time': '0745'}}, {'close': {'day': 3, 'time': '1645'}, 'open': {'day': 3, 'time': '0745'}}, {'close': {'day': 4, 'time': '1645'}, 'open': {'day': 4, 'time': '0745'}}, {'close': {'day': 5, 'time': '1645'}, 'open': {'day': 5, 'time': '0745'}}]","['Monday: 7:45\u202fAM\u2009–\u20094:45\u202fPM', 'Tuesday: 7:45\u202fAM\u2009–\u20094:45\u202fPM', 'Wednesday: 7:45\u202fAM\u2009–\u20094:45\u202fPM', 'Thursday: 7:45\u202fAM\u2009–\u20094:45\u202fPM', 'Friday: 7:45\u202fAM\u2009–\u20094:45\u202fPM', 'Saturday: Closed', 'Sunday: Closed']","Center for Community EngagementKapiolani Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0793804 19.7034002),45
A6_ekpeZnzgbt9hCQHGtFQ,Center Plate,https://s3-media1.fl.yelpcdn.com/bphoto/4aIqK98TnpD99wZcq3ClaQ/o.jpg,OPERATIONAL,https://www.yelp.com/biz/center-plate-hilo?adjust_creative=mBBascM2deXlQ6oZ4QoP9Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=mBBascM2deXlQ6oZ4QoP9Q,,1,restaurant,4,['https://s3-media1.fl.yelpcdn.com/bphoto/4aIqK98TnpD99wZcq3ClaQ/o.jpg'],,"[{'open': [{'is_overnight': False, 'start': '0530', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '0530', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '0530', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '0530', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '0530', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0530', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '0530', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",19.714613,-155.039638,REGULAR,"15-2714 Pahoa Village Rd Ste C-1 Pahoa, HI 96778",,,,"Center Plate15-2714 Pahoa Village Rd Ste C-1 Pahoa, HI 96778","Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.039638 19.714613),
