Name,Address,Longitude,Latitude,geometry
SERVPRO of Galveston Island and Lake Jackson,"711 43rd Street, Galveston",-94.8160304,29.2963463,POINT (-94.8160304 29.2963463)
Shamrock,"4827 Broadway Avenue J, Galveston",-94.8214571,29.2921025,POINT (-94.8214571 29.2921025)
Shane McDermott Realty,"2627 Avenue K, Galveston",-94.7960949,29.2977935,POINT (-94.7960949 29.2977935)
Shell,"3627 Broadway Avenue J, Galveston",-94.8076024,29.2954647,POINT (-94.8076024 29.2954647)
Shell By The Sea,"6102 Seawall Boulevard #162, Galveston",-94.8275823,29.2668472,POINT (-94.8275823 29.2668472)
Shiloh AME Church,"1310 29th Street, Galveston",-94.7977236,29.2953464,POINT (-94.7977236 29.2953464)
Shop-N-Drive,"5327 Broadway Avenue J, Galveston",-94.8270855,29.2905259,POINT (-94.8270855 29.2905259)
Shore Fun,"22529 Kennedy Drive, Galveston",-95.0524776,29.1327868,POINT (-95.0524776 29.1327868)
Shore Havin' Fun Vacation Rental,"3418 Petite Circle, Galveston",-94.9502095,29.2162052,POINT (-94.9502095 29.2162052)
Shriners Burns Hospital,"815 Market Street, Galveston",-94.7769547,29.3097082,POINT (-94.7769547 29.3097082)
"Sidney Tregré, REALTOR","2615 Broadway Avenue J, Galveston",-94.7959674,29.2986881,POINT (-94.7959674 29.2986881)
Silk Purse,"1124 37th Street, Galveston",-94.8072667,29.2942306,POINT (-94.8072667 29.2942306)
Silverscape,"4115 Silver Reef Court, Galveston",-94.9455005,29.2001526,POINT (-94.9455005 29.2001526)
Sir Patrick Pictures,"2915 Avenue L, Galveston",-94.7988898,29.2960854,POINT (-94.7988898 29.2960854)
Skyline Building Services,"7700 Seawall Boulevard UNIT 1102, Galveston",-94.8419503,29.2583614,POINT (-94.8419503 29.2583614)
Sleep Inn & Suites Galveston Island,"6628 Broadway Street, Galveston",-94.8452621,29.289652,POINT (-94.8452621 29.289652)
SmartStyle Hair Salon(Inside Walmart),"6702 Seawall Boulevard, Galveston",-94.8325149,29.2649411,POINT (-94.8325149 29.2649411)
So Vein IV Therapy,"2910 53rd Street, Galveston",-94.8201903,29.2741647,POINT (-94.8201903 29.2741647)
Solar Supply,"7805 Bayside Avenue, Galveston",-94.8598528,29.2897032,POINT (-94.8598528 29.2897032)
Soloway Roger D MD,"301 University Boulevard, Galveston",-94.7758738,29.3107498,POINT (-94.7758738 29.3107498)
Sonrise Retreat,"23175 Fresca Street, Galveston",-95.0626502,29.1293932,POINT (-95.0626502 29.1293932)
Sound Bar,"2411 Mechanic Street, Galveston",-94.7955784,29.3056645,POINT (-94.7955784 29.3056645)
Source,"1201 Avenue M, Galveston",-94.778628,29.3005005,POINT (-94.778628 29.3005005)
South Coast Inspections,"13809 Stewart Road, Galveston",-94.9393693,29.2109099,POINT (-94.9393693 29.2109099)
Southeast Texas Poison Center,"301 University Blvd. 3.112 Trauma Bldg., Galveston",-94.7787105,29.3120341,POINT (-94.7787105 29.3120341)
Southern Spears Surf Shop,"6026 Seawall Boulevard, Galveston",-94.8259595,29.2672098,POINT (-94.8259595 29.2672098)
Southern Tide Golf Carts,"21430 Termini-San Luis Pass Road, Galveston",-95.0392133,29.1424451,POINT (-95.0392133 29.1424451)
SP+ Parking,"2083 Ship Mechanic Row Street, Galveston",-94.7910663,29.3065367,POINT (-94.7910663 29.3065367)
Spectacular in Sea Isle!,"21922 Matagorda Drive, Galveston",-95.0504656,29.1430209,POINT (-95.0504656 29.1430209)
Speedy Express 21,"6101 Broadway Avenue J, Galveston",-94.8381583,29.2879307,POINT (-94.8381583 29.2879307)
Spirit of Sea Aggieland,"Classroom Lab Building, Building 3007, Galveston",-94.8187846,29.3151847,POINT (-94.8187846 29.3151847)
Spiritual True Church,Galveston,-94.7980014,29.294418,POINT (-94.7980014 29.294418)
Spoor Field,"4102 Avenue Q, Galveston",-94.8106251,29.2850792,POINT (-94.8106251 29.2850792)
SpringHill Suites by Marriott Galveston Island,"6303 Broadway Street, Galveston",-94.8404431,29.2878353,POINT (-94.8404431 29.2878353)
St Augustine of Hippo Episcopal Church,"1410 41st Street, Galveston",-94.8111591,29.2910005,POINT (-94.8111591 29.2910005)
St. Patrick Catholic Church (Holy Family Parish),"1010 35th Street, Galveston",-94.8053011,29.296193,POINT (-94.8053011 29.296193)
StarFine Furniture & Mattress,"3727 Broadway Avenue J, Galveston",-94.8086837,29.2954854,POINT (-94.8086837 29.2954854)
Stella Mare RV Resort,"3418 Stella Mare Lane Lot 98, Galveston",-94.8816109,29.2405186,POINT (-94.8816109 29.2405186)
Stephens John MD,"301 University Boulevard, Galveston",-94.7758738,29.3107498,POINT (-94.7758738 29.3107498)
Sterling Realtors Galveston Vacation Rentals,"6240 Sea Isle, Galveston",-95.0435452,29.1430292,POINT (-95.0435452 29.1430292)
Stewart Beach Condos,"325 Church St, Galveston",-94.7708761,29.3091137,POINT (-94.7708761 29.3091137)
Stewart Title Company,"13680 Farm to Market Road 3005, Galveston",-94.9367661,29.2088996,POINT (-94.9367661 29.2088996)
Strand parking,"109 20th Street, Galveston",-94.7914609,29.3086083,POINT (-94.7914609 29.3086083)
Student Alternative Instructional Learning Center,Galveston,-94.8244564,29.2777634,POINT (-94.8244564 29.2777634)
Studio 3 Salon and Spa,"1021 61st Street Suite 200A, Galveston",-94.8376015,29.2870299,POINT (-94.8376015 29.2870299)
Suderman Stevedores,"37 Pier 21, Galveston",-94.7927457,29.3096285,POINT (-94.7927457 29.3096285)
"Sue J. Davis, LCDC",Galveston,-94.7970765,29.3065514,POINT (-94.7970765 29.3065514)
Sugar's Inn,"upstairs, 2401 Church Street, Galveston",-94.7944535,29.3031183,POINT (-94.7944535 29.3031183)
Sunny and Chair,"4123 Valer Drive, Galveston",-95.0622848,29.1278854,POINT (-95.0622848 29.1278854)
Sunny Beach,"11215 Bernice Dr Galveston, TX 77554",-94.8823580235709,29.2338480477905,POINT (-94.8823580235709 29.2338480477905)
Sunoco,"3825 Broadway Avenue J, Galveston",-94.8100056,29.2949998,POINT (-94.8100056 29.2949998)
Sunrise Breeze,"4206 King Rail Circle, Galveston",-95.0894178,29.108558,POINT (-95.0894178 29.108558)
Sunrise Vacation Rental & Home Cleaning,"1228 Avenue M half, Galveston",-94.7794543,29.3005943,POINT (-94.7794543 29.3005943)
Sunset Beach Retreat,"4221 Pointe West Drive, Galveston",-95.0986334,29.1020683,POINT (-95.0986334 29.1020683)
Sunset Cove,"20710 Farm to Market Road 3005, Galveston",-95.0311546,29.1476937,POINT (-95.0311546 29.1476937)
Sunset Escapes- Cozy Beach Cottage,"1209 17th Street, Galveston",-94.7845765,29.2996944,POINT (-94.7845765 29.2996944)
Sunset Kisses Cottage,"25411 Spotted Sandpiper Drive, Galveston",-95.0900281,29.1104382,POINT (-95.0900281 29.1104382)
Sunset Marina @ Offatts Bayou,"9501 Teichman Road #9415, Galveston",-94.876282,29.280817,POINT (-94.876282 29.280817)
Sunset Seawall,"1828 Bernardo De Galvez Avenue, Galveston",-94.78455,29.293575,POINT (-94.78455 29.293575)
Sunset Siesta,"27030 Estuary Drive #202, Galveston",-95.110306,29.0946618,POINT (-95.110306 29.0946618)
Sunshine Center Inc,"1726 21st Street, Galveston",-94.7870554,29.2939674,POINT (-94.7870554 29.2939674)
Suntastic Adventures LLC,"Sea Isle, Galveston",-95.043554,29.1430238,POINT (-95.043554 29.1430238)
Super 8 by Wyndham Galveston,"2825 1/2 B 61st Street, Galveston",-94.8283551,29.2678069,POINT (-94.8283551 29.2678069)
Surf 31,"4131 King Rail Circle, Galveston",-95.0892957,29.1095596,POINT (-95.0892957 29.1095596)
Surf Delight Beach House,"Surf Drive, Galveston",-94.942613,29.2013032,POINT (-94.942613 29.2013032)
Surf Motel & Apartments,"928 Avenue M, Galveston",-94.7759802,29.3015425,POINT (-94.7759802 29.3015425)
Surfer Girls Houses,"2512 38th Street, Galveston",-94.8044695,29.2821362,POINT (-94.8044695 29.2821362)
Swim Lessons,"4115 Avenue O, Galveston",-94.8116315,29.287337,POINT (-94.8116315 29.287337)
Swischuk Leonard E MD,"301 University Boulevard, Galveston",-94.7758738,29.3107498,POINT (-94.7758738 29.3107498)
T & T Marine,"9723 Teichman Road, Galveston",-94.8794214,29.2800947,POINT (-94.8794214 29.2800947)
T & T Offshore,"2915 Todd Road, Galveston",-94.8026897,29.3127289,POINT (-94.8026897 29.3127289)
T&T Marine Salvage INC,"8410 Teichman Road, Galveston",-94.8651682,29.2873315,POINT (-94.8651682 29.2873315)
Taj MaHollub,"25114 Sausalito Drive, Galveston",-95.0861,29.1137861,POINT (-95.0861 29.1137861)
Tantalize Tanning Spa,"2218 61st Street, Galveston",-94.8314574,29.2768137,POINT (-94.8314574 29.2768137)
Target,"6128 Broadway Street, Galveston",-94.8404063,29.2910348,POINT (-94.8404063 29.2910348)
"Taste of the Strand Food Tours, Galveston","102 20th Street, Galveston",-94.7908946,29.3086567,POINT (-94.7908946 29.3086567)
Tea'ze Daiquiris To Go,"4110 Seawall Boulevard, Galveston",-94.8072154,29.2778682,POINT (-94.8072154 29.2778682)
"Teen Health Center, Inc.","Ball High School Room 1014, 4115 Avenue O, Galveston",-94.8107466,29.2880433,POINT (-94.8107466 29.2880433)
Terramar,"22918 Lunes Street, Galveston",-95.0615029,29.1361209,POINT (-95.0615029 29.1361209)
Tetra Technologies Inc,"Bradner, Galveston",-94.8070044,29.3183715,POINT (-94.8070044 29.3183715)
Texaco,"6101 Broadway Street, Galveston",-94.8380791,29.2879576,POINT (-94.8380791 29.2879576)
Texaco Galveston,"1928 Broadway Avenue J, Galveston",-94.7883262,29.301321,POINT (-94.7883262 29.301321)
Texas A&M fishing Pier,"Powell Marine Engineering Complex, 3031 Seawolf Park Boulevard, Galveston",-94.820738,29.3132,POINT (-94.820738 29.3132)
Texas Building Lofts,"415 Kempner St, Galveston",-94.7925611,29.3052165,POINT (-94.7925611 29.3052165)
Texas Camp Company,"14901 Farm to Market Road 3005, Galveston",-94.9573424,29.1936722,POINT (-94.9573424 29.1936722)
Texas Campgrounds Club,"18100 Termini-San Luis Pass Road, Galveston",-94.9915121,29.1713063,POINT (-94.9915121 29.1713063)
Texas Coastal Realty,"801 East Beach Drive, Galveston",-94.7546659,29.3158765,POINT (-94.7546659 29.3158765)
Texas Department Criminal Justice Hospital,"809 Harborside Drive, Galveston",-94.7778832,29.3124227,POINT (-94.7778832 29.3124227)
Texas Seaport Museum,"2200 Wharf Road, Galveston",-94.7934847,29.3091077,POINT (-94.7934847 29.3091077)
Texas Window Cleaning,"1811 52nd Street, Galveston",-94.8228186,29.283896,POINT (-94.8228186 29.283896)
The 1890 Freeman House,"1711 Postoffice St, Galveston",-94.7870674,29.3059964,POINT (-94.7870674 29.3059964)
The Artist's Studio & Gallery,"1447 19th Street, Galveston",-94.7860735,29.2969473,POINT (-94.7860735 29.2969473)
The Blue Coconut,"4027 Vista Boulevard, Galveston",-94.9437939,29.2022609,POINT (-94.9437939 29.2022609)
The Blue Pearl Vacation Rental,"3919 San Jacinto Drive, Galveston",-95.0435859,29.1462186,POINT (-95.0435859 29.1462186)
The BlueCockatoo Beachside Rental,"4017 Las Palmas Street, Galveston",-94.9448513,29.2025772,POINT (-94.9448513 29.2025772)
The Bryan Museum,"1315 21st Street, Galveston",-94.7890034,29.2974184,POINT (-94.7890034 29.2974184)
The Castle Galveston,"2111 26th Street, Galveston",-94.7922995,29.2890845,POINT (-94.7922995 29.2890845)
The Church of Jesus Christ of Latter-day Saints,"3114 77th Street, Galveston",-94.842757,29.2612405,POINT (-94.842757 29.2612405)
The Club of the Isle,"3433 Cove View Boulevard, Galveston",-94.8693975,29.2462217,POINT (-94.8693975 29.2462217)
The Coral Bungalow,"3116 Avenue S, Galveston",-94.7973509,29.2845664,POINT (-94.7973509 29.2845664)
The Coral House,"1610 21st Street, Galveston",-94.7875323,29.2950657,POINT (-94.7875323 29.2950657)
The dawn condo,"7160-7278 Seawall Boulevard, Galveston",-94.8364926,29.2614014,POINT (-94.8364926 29.2614014)
The Dawn Oceanfront Bliss Condominium,"7000 Seawall Blvd APT 215, Galveston",-94.8356196,29.2621609,POINT (-94.8356196 29.2621609)
the Galveston Island Swim Team,"4115 Avenue O, Galveston",-94.8116315,29.287337,POINT (-94.8116315 29.287337)
The George Manor,"1502 Market Street, Galveston",-94.7850404,29.3080564,POINT (-94.7850404 29.3080564)
The Guitar Lounge,"2527 Bernardo De Galvez Avenue, Galveston",-94.7925472,29.2910362,POINT (-94.7925472 29.2910362)
The Gulf Goddess,"22304 Kennedy Drive, Galveston",-95.050212,29.1342839,POINT (-95.050212 29.1342839)
The Happy Mullet,"4207 Green Heron Drive, Galveston",-95.0880868,29.1090008,POINT (-95.0880868 29.1090008)
The Haynes Institue Of Collaborative Studies,"8610 Seawall Boulevard, Galveston",-94.8503824,29.253355,POINT (-94.8503824 29.253355)
"The Hodge Law Firm, PLLC","1301 Market Street, Galveston",-94.7825569,29.308146,POINT (-94.7825569 29.308146)
The Home Depot,"702 65th Street, Galveston",-94.8418557,29.2907245,POINT (-94.8418557 29.2907245)
The Kettle House,"14106 Miramar Drive, Galveston",-94.9442083,29.2047313,POINT (-94.9442083 29.2047313)
The Kislyuk Retreat.,"4218 Santiago Circle, Galveston",-94.9174117,29.22441,POINT (-94.9174117 29.22441)
The Mansard House,"1101 23rd Street, Galveston",-94.7918694,29.2988853,POINT (-94.7918694 29.2988853)
The Meridian,"2228 Seawall Boulevard, Galveston",-94.7884207,29.2910329,POINT (-94.7884207 29.2910329)
The Naked Mermaid Condo,"7000 Seawall Blvd Unit 1134, Galveston",-94.8356196,29.2621609,POINT (-94.8356196 29.2621609)
The O'Donohoe Agency - Allstate Insurance Agent,"5928 Stewart Road, Galveston",-94.8300694,29.2763775,POINT (-94.8300694 29.2763775)
The Oceanfront Galveston Apartments,"7820 Seawall Blvd, Galveston",-94.8430404,29.2578194,POINT (-94.8430404 29.2578194)
The Old Galveston Trading Company,"2115 Postoffice Street, Galveston",-94.791834,29.304724,POINT (-94.791834 29.304724)
The Oleander Hotel Galveston,"520 20th Street, Galveston",-94.7896871,29.3049053,POINT (-94.7896871 29.3049053)
The Palms at Cove View Condominiums,"3506 Cove View Blvd, Galveston",-94.8685012,29.2467063,POINT (-94.8685012 29.2467063)
The Park at Cedar Lawn,"4400 Ursuline Street, Galveston",-94.8147933,29.2903325,POINT (-94.8147933 29.2903325)
The Phoenician by the Sea,"4017 Vista Boulevard, Galveston",-94.9442261,29.2030568,POINT (-94.9442261 29.2030568)
The Potter's House,"3618 Broadway Avenue J, Galveston",-94.8077427,29.2963665,POINT (-94.8077427 29.2963665)
The Proletariat Gallery & Public House,"2221 Market Street #100, Galveston",-94.7935713,29.3053353,POINT (-94.7935713 29.3053353)
The R. Waverley Smith Memorial Pavilion,"221 University Boulevard, Galveston",-94.7764963,29.311521,POINT (-94.7764963 29.311521)
The Rooftop Bar,"2300 Ship Mechanic Row Street, Galveston",-94.7948095,29.3062164,POINT (-94.7948095 29.3062164)
The Rosy Spoonbill,"4130 Green Heron Drive, Galveston",-95.0892551,29.1102862,POINT (-95.0892551 29.1102862)
The Rustic Sea of Galveston,"809 Sealy Avenue, Galveston",-94.7755842,29.3052294,POINT (-94.7755842 29.3052294)
The Salty Dog,"21404 Gulf Drive, Galveston",-95.0377935,29.1418365,POINT (-95.0377935 29.1418365)
"The San Luis Resort, Spa and Conference Center","5222 Seawall Boulevard, Galveston",-94.8182391,29.2725405,POINT (-94.8182391 29.2725405)
The Sea la Vie,"3506 Cove View Boulevard, Galveston",-94.867468,29.2464384,POINT (-94.867468 29.2464384)
The Sea Turtle Getaway,"3622 Avenue S, Galveston",-94.8033381,29.2829941,POINT (-94.8033381 29.2829941)
The Strand,"101 Kempner Street, Galveston",-94.793776,29.3079993,POINT (-94.793776 29.3079993)
The Studio Experience Gallery and Fine Art Printers,"2327 Winnie Street, Galveston",-94.7938331,29.3024723,POINT (-94.7938331 29.3024723)
The Tattoo Shop,"5702 Stewart Road, Galveston",-94.8273556,29.2773944,POINT (-94.8273556 29.2773944)
The Texas Veneer Dentist,"3314 Avenue O, Galveston",-94.8020483,29.2909395,POINT (-94.8020483 29.2909395)
"The Tremont House, Galveston, a Tribute Portfolio Hotel","2300 Ship Mechanic Row Street, Galveston",-94.7948095,29.3062164,POINT (-94.7948095 29.3062164)
The UPS Store,"6341 Stewart Road, Galveston",-94.8347802,29.2737279,POINT (-94.8347802 29.2737279)
The Victorian Condominiums,"6300 Seawall Blvd, Galveston",-94.8306665,29.2653785,POINT (-94.8306665 29.2653785)
The Villa Bed and Breakfast,"1723 Rosenberg Street, Galveston",-94.7922346,29.292475,POINT (-94.7922346 29.292475)
The Yellow Beach House,"819 9th Street, Galveston",-94.7765803,29.3054737,POINT (-94.7765803 29.3054737)
Therapeutic Health Works,"2114 Sealy Avenue, Galveston",-94.790623,29.3016945,POINT (-94.790623 29.3016945)
Tiara on the Beach Condoiminiums,"4918 Seawall Blvd Suite c, Galveston",-94.815802,29.2729846,POINT (-94.815802 29.2729846)
Tideway Physical Therapy & Rehab,"Aquatic Entrance, 6444 Central City Boulevard, Galveston",-94.831981,29.2669112,POINT (-94.831981 29.2669112)
Tiger Tanks Offshore Rental,"1300 Coastwide Road, Galveston",-94.787048,29.324723,POINT (-94.787048 29.324723)
Timeless Tides,"1309 13th Street, Galveston",-94.7797356,29.3000059,POINT (-94.7797356 29.3000059)
Tip'Sea Inn,"1811 Winnie Street, Galveston",-94.7876397,29.3039838,POINT (-94.7876397 29.3039838)
Tom's Thumb by Cornelius Nursery,"2014 45th Street, Galveston",-94.81374,29.284067,POINT (-94.81374 29.284067)
Top Notch Vacation Homes | by Rose,"4110 Sandhill Crane Way, Galveston",-95.0959968,29.1048006,POINT (-95.0959968 29.1048006)
"Total Balance Health & Wellness By Tonie Wingate, LMT","2829 North Sonny Lane, Galveston",-94.9055355,29.2372637,POINT (-94.9055355 29.2372637)
Touch of Thai,"6618 Stewart Road, Galveston",-94.8367796,29.2736189,POINT (-94.8367796 29.2736189)
TownePlace Suites by Marriott Galveston Island,"9540 Seawall Boulevard, Galveston",-94.860647,29.248753,POINT (-94.860647 29.248753)
Toyota Service,Galveston,-94.85898,29.2867862,POINT (-94.85898 29.2867862)
Trade Winds the Beach Club,"801 E Beach Dr BC 0612, Galveston",-94.7549211,29.3157539,POINT (-94.7549211 29.3157539)
Transportation Department,"3115 Market Street, Galveston",-94.8035622,29.302533,POINT (-94.8035622 29.302533)
"Travel Counselors, Inc.","2528 Avenue H, Galveston",-94.7959297,29.3013921,POINT (-94.7959297 29.3013921)
Treasure Island Trophies & Engraving,"4528 Avenue S Up, Galveston",-94.8137516,29.2802418,POINT (-94.8137516 29.2802418)
Tremont hotel,"Mechanic Street, Galveston",-94.789504,29.307483,POINT (-94.789504 29.307483)
Tremont Street Apartments,"1417 23rd St, Galveston",-94.790744,29.296061,POINT (-94.790744 29.296061)
Trinity Episcopal School,"720 23rd Street Rear, Galveston",-94.7921866,29.3025051,POINT (-94.7921866 29.3025051)
Tru by Hilton Galveston,"4302 Seawall Boulevard, Galveston",-94.8089572,29.2770817,POINT (-94.8089572 29.2770817)
Trumpet Sculpture,"2217 The Strand, Galveston",-94.7941687,29.3069754,POINT (-94.7941687 29.3069754)
Tuesday Morning,"2727 61st Street, Galveston",-94.8301367,29.2701307,POINT (-94.8301367 29.2701307)
TurnKey Vacation Rentals - Galveston,"6341 Stewart Road #181, Galveston",-94.8347187,29.273798,POINT (-94.8347187 29.273798)
Tylka Law Firm,"5316 Broadway Avenue J e, Galveston",-94.8274548,29.2916318,POINT (-94.8274548 29.2916318)
UFCU ATM,"4015 Avenue Q, Galveston",-94.807822,29.284711,POINT (-94.807822 29.284711)
Ultra Island Escape,"2328 Avenue P 1/2, Galveston",-94.7900148,29.2912073,POINT (-94.7900148 29.2912073)
United Way of Galveston,"123 25th Street #2030, Galveston",-94.7970101,29.3066829,POINT (-94.7970101 29.3066829)
University Apartments,"602 Seawolf Parkway, Galveston",-94.8141095,29.3179901,POINT (-94.8141095 29.3179901)
University Place Apartments,"711 St Marys Blvd, Galveston",-94.7758444,29.3070758,POINT (-94.7758444 29.3070758)
Up the creek,"1910 Ursuline Street, Galveston",-94.7863564,29.2969249,POINT (-94.7863564 29.2969249)
Upholstery Plus Cleaners,"5610 Lafitte Avenue, Galveston",-94.8278221,29.2827926,POINT (-94.8278221 29.2827926)
Upstairs Art Studio,"2328 The Strand, Galveston",-94.7953363,29.3072022,POINT (-94.7953363 29.3072022)
Upward Hope Academy,"3301 Church Street, Galveston",-94.8049912,29.3002568,POINT (-94.8049912 29.3002568)
Urgent care,"4222 Seawall Boulevard, Galveston",-94.8082065,29.2773197,POINT (-94.8082065 29.2773197)
US Army Corps of Engineers - Jadwin Building,"2000 Fort Point Road, Galveston",-94.7722588,29.3300917,POINT (-94.7722588 29.3300917)
US Coast Guard,"3000 Fort Point Road, Galveston",-94.7699629,29.331414,POINT (-94.7699629 29.331414)
US Commerce Department,"4700 Avenue U, Galveston",-94.8148535,29.2757323,POINT (-94.8148535 29.2757323)
US District Court Clerk,"601 25th Street #411, Galveston",-94.7959433,29.3024269,POINT (-94.7959433 29.3024269)
US Immigration & Customs Enfc,"601 25th Street #2, Galveston",-94.7959781,29.3024433,POINT (-94.7959781 29.3024433)
USMC Reserve Center,Galveston,-94.7677953,29.3356015,POINT (-94.7677953 29.3356015)
UTMB - Department of Ophthalmology,"700 University Boulevard, Galveston",-94.7730232,29.3076689,POINT (-94.7730232 29.3076689)
"UTMB - Public Parking, Galveston Hospitals","200 University Boulevard, Galveston",-94.7761922,29.3118965,POINT (-94.7761922 29.3118965)
UTMB 17E,"113-191 11th Street, Galveston",-94.7802489,29.3118539,POINT (-94.7802489 29.3118539)
UTMB Alumni Field House,"301 Holiday Drive, Galveston",-94.7730484,29.3121337,POINT (-94.7730484 29.3121337)
UTMB Geriatric Medicine,"700 University Boulevard, Galveston",-94.7728711,29.307643,POINT (-94.7728711 29.307643)
UTMB Health Blocker Burn Unit - Galveston,"712 Texas Avenue 2nd floor, Galveston",-94.7780584,29.3114867,POINT (-94.7780584 29.3114867)
UTMB Health Children's Hospital - Galveston,"301 8th Street floor, Galveston",-94.7769086,29.3103147,POINT (-94.7769086 29.3103147)
UTMB Health Heart Station and Cardiac Catheterization Lab - Galveston,"712 Texas Avenue Suite 6.406, Galveston",-94.7762743,29.3125358,POINT (-94.7762743 29.3125358)
UTMB Health Plans Inc,"123 25th Street # 123, Galveston",-94.7970765,29.3065514,POINT (-94.7970765 29.3065514)
UTMB Health Transplant Services - Galveston,"1005 Harborside Drive f6, Galveston",-94.7786476,29.311276,POINT (-94.7786476 29.311276)
UTMB Parking Garage 3,"410 9th Street, Galveston",-94.7783749,29.309174,POINT (-94.7783749 29.309174)
UTMB School of Nursing,"1114 Mechanic Street, Galveston",-94.7807305,29.3102329,POINT (-94.7807305 29.3102329)
"UTMB Truman Graves Blocker, Jr. Medical Research Building (MRB)","224 11th Street, Galveston",-94.7802302,29.3104099,POINT (-94.7802302 29.3104099)
VACATION ON CANVAS GALLERY,"2204 Postoffice Street, Galveston",-94.7924939,29.3050017,POINT (-94.7924939 29.3050017)
Vacation rental,"23023 Cuadro Street, Galveston",-95.0613019,29.133661,POINT (-95.0613019 29.133661)
Vacation Rental Galveston,"1314 25th Street, Galveston",-94.7929126,29.2964031,POINT (-94.7929126 29.2964031)
Valerie Ruth Moffitt,"4119 Avenue M, Galveston",-94.8123578,29.2915799,POINT (-94.8123578 29.2915799)
Valero Corner Store,"6902 Seawall Boulevard, Galveston",-94.8341831,29.2627194,POINT (-94.8341831 29.2627194)
Venso Norma,Galveston,-94.9039424,29.2469914,POINT (-94.9039424 29.2469914)
Victorian Owners Association,"6300 Seawall Boulevard, Galveston",-94.829082,29.2656304,POINT (-94.829082 29.2656304)
Victory Vacations,"6025 Heards Lane #1w, Galveston",-94.8324016,29.2787234,POINT (-94.8324016 29.2787234)
Viento Sereno Apartments,"5510 Avenue M apt #5, Galveston",-94.8282868,29.2878693,POINT (-94.8282868 29.2878693)
Villa Marina Apartments,"210 Harborside Dr, Galveston",-94.7711964,29.3144248,POINT (-94.7711964 29.3144248)
Village by the Sea,"6424 Central City Boulevard, Galveston",-94.8328477,29.2680786,POINT (-94.8328477 29.2680786)
Villas hogar,"2711 Avenue K, Galveston",-94.7965289,29.297712,POINT (-94.7965289 29.297712)
Villas on the Strand,"1524 Ave B, The Strand, Galveston",-94.7861247,29.3094916,POINT (-94.7861247 29.3094916)
VIP Condo at Galveston,"6300 Seawall Blvd UNIT 3210, Galveston",-94.8295761,29.2651179,POINT (-94.8295761 29.2651179)
VIP EXPRESS LLC,"6124 Stewart Road #1876, Galveston",-94.8321963,29.2753201,POINT (-94.8321963 29.2753201)
Virginia Point INN,"2327 Avenue K, Galveston",-94.7924084,29.298642,POINT (-94.7924084 29.298642)
Walgreens,"2501 61st Street, Galveston",-94.8313075,29.274969,POINT (-94.8313075 29.274969)
Walk on Water Yoga,"14302 Stewart Road, Galveston",-94.949243,29.207382,POINT (-94.949243 29.207382)
Walmart Supercenter,"6702 Seawall Boulevard, Galveston",-94.8329455,29.2651472,POINT (-94.8329455 29.2651472)
"Wasted Time Properties, L.LC.","4142 Green Heron Drive #3038, Galveston",-95.0888889,29.1099375,POINT (-95.0888889 29.1099375)
Water's Edge Studio Gallery,"1302 21st Street, Galveston",-94.7885073,29.2978754,POINT (-94.7885073 29.2978754)
Waterfront Apartments Galveston,"1400 Bayou Shore Dr, Galveston",-94.8323339,29.2862019,POINT (-94.8323339 29.2862019)
Waterhouse at Pointe West Residence II,"26710 Baywater Drive, Galveston",-95.1076147,29.10016,POINT (-95.1076147 29.10016)
Waterhouse Pointe West Residence I,"25631 Snowy Egret Drive, Galveston",-95.0915537,29.1065058,POINT (-95.0915537 29.1065058)
Waterman's Marina,"14302 Stewart Road B, Galveston",-94.949295,29.2074966,POINT (-94.949295 29.2074966)
Watermelon Hut,"1806 19th Street, Galveston",-94.7847898,29.2939975,POINT (-94.7847898 29.2939975)
Weis Middle School,"7100 Stewart Road, Galveston",-94.8388036,29.265021,POINT (-94.8388036 29.265021)
Wellness Spa Massage Galveston,"2417 Market Street, Galveston",-94.7955589,29.304727,POINT (-94.7955589 29.304727)
West Beach Grand Condos,"11945 Termini-San Luis Pass Rd, Galveston",-94.9017689,29.2237048,POINT (-94.9017689 29.2237048)
West End Cleaning,"6511 Stewart Road #8, Galveston",-94.8359121,29.2731471,POINT (-94.8359121 29.2731471)
West Isle Urgent Care,"2027 61st Street, Galveston",-94.8329658,29.2782098,POINT (-94.8329658 29.2782098)
West Point Baptist Church,"3003 Avenue M, Galveston",-94.7993029,29.2948955,POINT (-94.7993029 29.2948955)
Westminster Presbyterian Church,"5127 Avenue U, Galveston",-94.8192407,29.2745287,POINT (-94.8192407 29.2745287)
Weyant Electric,"6017 Sea Isle, Galveston",-95.043554,29.1430238,POINT (-95.043554 29.1430238)
What A Seam Alterations,"3001 Avenue M, Galveston",-94.7991626,29.2950922,POINT (-94.7991626 29.2950922)
Wild Side Smoke & Vape Shop,"902 Seawall Boulevard, Galveston",-94.7753052,29.301788,POINT (-94.7753052 29.301788)
William B Travis Apartments,"4818 Avenue R 1/2, Galveston",-94.8170245,29.2803228,POINT (-94.8170245 29.2803228)
William C. Levin Hall,"102 Market Street, Galveston",-94.7796116,29.3096073,POINT (-94.7796116 29.3096073)
Wine Down,"25530 Snowy Egret Drive, Galveston",-95.0910452,29.1076807,POINT (-95.0910452 29.1076807)
Wingate by Wyndham,"1402 Seawall Boulevard, Galveston",-94.7802038,29.297064,POINT (-94.7802038 29.297064)
