,Unnamed: 0.1,index,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours_x,business_hours_text_x,business_hours_y,business_hours_text_y,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
280,280,280,315,,The Bryan Museum,,OPERATIONAL,,,,,,,,,29.2974184,-94.7890034,,"1315 21st Street, Galveston",ChIJsX_dTF2eP4YRzicsOO2A-mA,,,,,,,"The Bryan Museum1315 21st Street, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7890034 29.2974184),
281,281,281,316,,Galveston County Historical Museum,,OPERATIONAL,,,,,,,,,29.3035162,-94.7890341,,"722 Moody Avenue, Galveston",ChIJu3985WyeP4YRE5Kc_3TjtNI,,,,,,,"Galveston County Historical Museum722 Moody Avenue, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.7890341 29.3035162),
282,282,282,318,,Moody Mansion,,OPERATIONAL,,,,,,,,,29.2995337,-94.7962767,,"2618 Broadway Avenue J, Galveston",ChIJe-7sIm-eP4YRBBIA7ZYV-ww,,,,,,,"Moody Mansion2618 Broadway Avenue J, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7962767 29.2995337),
283,283,283,320,,Menard House,,OPERATIONAL,,,,,,,,,29.2914014,-94.8020822,,"1605 33rd Street, Galveston",ChIJK1c8fXueP4YRxjOd7w0YRr0,,,,,,,"Menard House1605 33rd Street, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.8020822 29.2914014),
284,284,284,321,,Kindness Project Murals,,OPERATIONAL,,,,,,,,,29.2967318,-94.8234384,,"22nd &, Avenue East, Galveston",ChIJm1A-hv6dP4YR_N-UpHES_QQ,,,,,,,"Kindness Project Murals22nd &, Avenue East, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8234384 29.2967318),
285,285,285,322,,African-American Museum,,OPERATIONAL,,,,,,,,,29.2973585,-94.8059625,,"3427 Sealy Avenue, Galveston",ChIJv0rCUHeeP4YRcYlzGoIpJgk,,,,,,,"African-American Museum3427 Sealy Avenue, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8059625 29.2973585),
286,286,286,323,,Kempner Park Monument,,CLOSED_TEMPORARILY,,,,,,,,,29.2937221,-94.795386,,"3510-0040-1000, 001, Galveston",ChIJGzfS-xyfP4YRcme_0J2Ynao,,,,,,,"Kempner Park Monument3510-0040-1000, 001, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.795386 29.2937221),
287,287,287,324,,Castillo. Bishop,,CLOSED_TEMPORARILY,,,,,,,,,29.3013582,-94.7977277,,Galveston,ChIJR_lAM86fP4YREenrhqcvOwE,,,,,,,Castillo. BishopGalveston,CitgoGalveston,71,POINT (-94.7977277 29.3013582),
288,288,288,325,,World War II Memorial Monument,,CLOSED_TEMPORARILY,,,,,,,,,29.3001509,-94.7918254,,"23rd St &, Broadway Avenue J, Galveston",ChIJy186UmieP4YRHlB8-4GDz3c,,,,,,,"World War II Memorial Monument23rd St &, Broadway Avenue J, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.7918254 29.3001509),
289,289,289,326,,Old Santa Fe Union Station,,OPERATIONAL,,,,,,,,,29.3065492,-94.7970372,,"123 Rosenberg Street, Galveston",ChIJebwkVaSfP4YR2MuwD_Q0QcA,,,,,,,"Old Santa Fe Union Station123 Rosenberg Street, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.7970372 29.3065492),
290,290,290,327,,Texas Seaport Museum,,OPERATIONAL,,,,,,,,,29.3091077,-94.7934847,,"2200 Wharf Road, Galveston",ChIJBUOPnRCfP4YRUcSU7l4f8Sw,,,,,,,"Texas Seaport Museum2200 Wharf Road, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7934847 29.3091077),
291,291,291,328,,Galveston Trolley Station,,OPERATIONAL,,,,,,,,,29.3059102,-94.7901994,,"413-499 20th Street, Galveston",ChIJl3BA-wCfP4YRPbbQLpjem-Y,,,,,,,"Galveston Trolley Station413-499 20th Street, Galveston","KFC2227 61st St Galveston, TX 77551",86,POINT (-94.7901994 29.3059102),
292,292,292,329,,JC League House,,OPERATIONAL,,,,,,,,,29.3022075,-94.7856244,,"1702 Broadway Avenue J, Galveston",ChIJpaaWxJqfP4YRr_1_k12LfYg,,,,,,,"JC League House1702 Broadway Avenue J, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7856244 29.3022075),
293,293,293,330,,Galveston Unscripted Podcast | Audio Tour,,OPERATIONAL,,,,,,,,,29.3087443,-94.7908921,,"100 20th Street, Galveston",ChIJy0DqRjar5K8R7ufTWhS3Cok,,,,,,,"Galveston Unscripted Podcast | Audio Tour100 20th Street, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.7908921 29.3087443),
294,294,294,331,,Galveston Naval Museum,,OPERATIONAL,,,,,,,,,29.3344846,-94.7794048,,"100 Seawolf Park Boulevard, Galveston",ChIJ19QI2WueP4YRItU58YB2g8A,,,,,,,"Galveston Naval Museum100 Seawolf Park Boulevard, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.7794048 29.3344846),
295,295,295,334,,East Beach,,OPERATIONAL,,,,,,,,,29.3212194,-94.7476048,,"1837 East Beach Street, Galveston",ChIJlwJqRhSfP4YRk_8rHl0UTkw,,,,,,,"East Beach1837 East Beach Street, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7476048 29.3212194),
296,296,296,339,,"The San Luis Resort, Spa and Conference Center",,OPERATIONAL,,,,,,,,,29.2725405,-94.8182391,,"5222 Seawall Boulevard, Galveston",ChIJM2DDqiicP4YRzmTRP5ykTBk,,,,,,,"The San Luis Resort, Spa and Conference Center5222 Seawall Boulevard, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.8182391 29.2725405),
298,298,298,342,,Carlos Cabeza Cigar Shop,,OPERATIONAL,,,,,,,,,29.3044979,-94.7984292,,"318 27th Street, Galveston",ChIJC4Dyq22eP4YRnXLxDia8cGg,,,,,,,"Carlos Cabeza Cigar Shop318 27th Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7984292 29.3044979),
299,299,299,343,,23rd Street Station Piano Bar,,OPERATIONAL,,,,,,,,,29.2937028,-94.7894671,,"1706 23rd Street, Galveston",ChIJS2DRjl2eP4YRjmT6wtMVxKs,,,,,,,"23rd Street Station Piano Bar1706 23rd Street, Galveston","KFC2227 61st St Galveston, TX 77551",86,POINT (-94.7894671 29.2937028),
300,300,300,344,,Sound Bar,,OPERATIONAL,,,,,,,,,29.3056645,-94.7955784,,"2411 Mechanic Street, Galveston",ChIJNdSPfGyeP4YRt92kqxMtMiY,,,,,,,"Sound Bar2411 Mechanic Street, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7955784 29.3056645),
301,301,301,345,,Murphy's Pub,,OPERATIONAL,,,,,,,,,29.3067907,-94.7932415,,"213-215 22nd Street, Galveston",ChIJ65SjF2ueP4YR-5BAPiDlgYw,,,,,,,"Murphy's Pub213-215 22nd Street, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7932415 29.3067907),
302,302,302,347,,Buckshot Saloon,,OPERATIONAL,,,,,,,,,29.3047222,-94.7952778,,"2409 Market Street, Galveston",ChIJZaO0dWyeP4YR7honoF0FNJ8,,,,,,,"Buckshot Saloon2409 Market Street, Galveston","Bucks Bar2409 Market Street, Galveston",88,POINT (-94.7952778 29.3047222),
303,303,303,348,,Island Pier Club,,OPERATIONAL,,,,,,,,,29.2958131,-94.7832229,,"1702 Avenue O, Galveston",ChIJYbS8E1ueP4YR_JYZ4C49Xno,,,,,,,"Island Pier Club1702 Avenue O, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7832229 29.2958131),
304,304,304,349,,"Galveston Island Cigar Lounge, LLC",,OPERATIONAL,,,,,,,,,29.2804928,-94.8340441,,"1813 61st Street, Galveston",ChIJQYy3RoadP4YRbcb5SPZLkQ8,,,,,,,"Galveston Island Cigar Lounge, LLC1813 61st Street, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8340441 29.2804928),
305,305,305,350,,Island spot Hookah Lounge & Grill (Halal),,OPERATIONAL,,,,,,,,,29.2872982,-94.8377,,"1017 61st Street, Galveston",ChIJzSW48audP4YRFRsMdMUy-hs,,,,,,,"Island spot Hookah Lounge & Grill (Halal)1017 61st Street, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.8377 29.2872982),
306,306,306,351,,Kemistry,,OPERATIONAL,,,,,,,,,29.2917306,-94.8226876,,"4927 Broadway Avenue J, Galveston",ChIJK81CHCWXQIYR9ZaVou2MGXY,,,,,,,"Kemistry4927 Broadway Avenue J, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.8226876 29.2917306),
307,307,307,352,,Tea'ze Daiquiris To Go,,OPERATIONAL,,,,,,,,,29.2778682,-94.8072154,,"4110 Seawall Boulevard, Galveston",ChIJ280GuYOeP4YR4dwm_FhveBU,,,,,,,"Tea'ze Daiquiris To Go4110 Seawall Boulevard, Galveston","KFC2227 61st St Galveston, TX 77551",86,POINT (-94.8072154 29.2778682),
308,308,308,353,,Isla Bonita,,OPERATIONAL,,,,,,,,,29.2948926,-94.8129267,,"4102 Broadway Avenue J, Galveston",ChIJ-dlHodedP4YRYeHEadeqhA0,,,,,,,"Isla Bonita4102 Broadway Avenue J, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.8129267 29.2948926),
309,309,309,354,,Maze,,OPERATIONAL,,,,,,,,,29.3055559,-94.7979105,,"201 26th Street Suite 1, Galveston",ChIJ3csrDqmfP4YRuzAIBG9jZZk,,,,,,,"Maze201 26th Street Suite 1, Galveston","Mob Bar201 26th Street Suite 2, Galveston",89,POINT (-94.7979105 29.3055559),
310,310,310,355,,Bucks Bar,,OPERATIONAL,,,,,,,,,29.304828,-94.795262,,"2409 Market Street, Galveston",ChIJZaO0dWyeP4YRi7ua_cZga3g,,,,,,,"Bucks Bar2409 Market Street, Galveston","Buckshot Saloon2409 Market Street, Galveston",88,POINT (-94.795262 29.304828),
311,311,311,356,,Diana’s Bartique,,OPERATIONAL,,,,,,,,,29.3065105,-94.796433,,"2425 The Strand Suite 100, Galveston",ChIJRfms0xOfP4YRB8rkOHoLSF4,,,,,,,"Diana’s Bartique2425 The Strand Suite 100, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.796433 29.3065105),
312,312,312,357,,Envy Dance Club,,OPERATIONAL,,,,,,,,,29.3064553,-94.7960169,,"2413 The Strand Suite A, Galveston",ChIJqbIHkmyeP4YR2ik_tJ7ocEc,,,,,,,"Envy Dance Club2413 The Strand Suite A, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7960169 29.3064553),
313,313,313,358,,The Rooftop Bar,,CLOSED_TEMPORARILY,,,,,,,,,29.3062164,-94.7948095,,"2300 Ship Mechanic Row Street, Galveston",ChIJBYhEZDWfP4YRWJ-24yxX-ME,,,,,,,"The Rooftop Bar2300 Ship Mechanic Row Street, Galveston","KFC2227 61st St Galveston, TX 77551",86,POINT (-94.7948095 29.3062164),
314,314,314,359,,"Moody Gardens Hotel, Spa and Convention Center",,OPERATIONAL,,,,,,,,,29.2732558,-94.8491468,,"7 Hope Boulevard, Galveston",ChIJxYErN1acP4YRF-NdttN9Dt0,,,,,,,"Moody Gardens Hotel, Spa and Convention Center7 Hope Boulevard, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.8491468 29.2732558),
315,315,315,360,,LuLu's The Salon & Spa,,OPERATIONAL,,,,,,,,,29.2742473,-94.8198732,,"5205 Avenue U, Galveston",ChIJ-8Xs6S-cP4YR_6kzSQiJNBM,,,,,,,"LuLu's The Salon & Spa5205 Avenue U, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8198732 29.2742473),
316,316,316,361,,"Total Balance Health & Wellness By Tonie Wingate, LMT",,OPERATIONAL,,,,,,,,,29.2372637,-94.9055355,,"2829 North Sonny Lane, Galveston",ChIJyVgHpEicP4YRNWLcHF5pLNg,,,,,,,"Total Balance Health & Wellness By Tonie Wingate, LMT2829 North Sonny Lane, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.9055355 29.2372637),
317,317,317,362,,"Kristin White, LMT",,OPERATIONAL,,,,,,,,,29.2985115,-94.7955062,,"1015 26th Street, Galveston",ChIJ_3MfBiacP4YRRUo0eue5VjQ,,,,,,,"Kristin White, LMT1015 26th Street, Galveston","Landry's Prime Seafood & Steaks5310 Seawall Blvd Galveston, TX 77551",86,POINT (-94.7955062 29.2985115),
318,318,318,363,,La Moda Salon & Day Spa,,OPERATIONAL,,,,,,,,,29.3036319,-94.7945357,,"523 24th Street #201, Galveston",ChIJEa-l-2ueP4YRINFXxtrhvKY,,,,,,,"La Moda Salon & Day Spa523 24th Street #201, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7945357 29.3036319),
319,319,319,364,,Atmosphere the salon and beyond,,OPERATIONAL,,,,,,,,,29.2976693,-94.7913345,,"1221 23rd Street, Galveston",ChIJKZ2QdWieP4YRgAl1xjpdoFc,,,,,,,"Atmosphere the salon and beyond1221 23rd Street, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.7913345 29.2976693),
320,320,320,365,,Therapeutic Health Works,,OPERATIONAL,,,,,,,,,29.3016945,-94.790623,,"2114 Sealy Avenue, Galveston",ChIJg6OFwmmeP4YRFrxTZSGG62Y,,,,,,,"Therapeutic Health Works2114 Sealy Avenue, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.790623 29.3016945),
321,321,321,366,,Mind-Bodyworkers,,OPERATIONAL,,,,,,,,,29.2732011,-94.8159985,,"4920 Seawall Boulevard, Galveston",ChIJRWj8ByacP4YRnL4XJiYw_OU,,,,,,,"Mind-Bodyworkers4920 Seawall Boulevard, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8159985 29.2732011),
322,322,322,367,,Tantalize Tanning Spa,,OPERATIONAL,,,,,,,,,29.2768137,-94.8314574,,"2218 61st Street, Galveston",ChIJpSgyJzacP4YRURHj7Wra27U,,,,,,,"Tantalize Tanning Spa2218 61st Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8314574 29.2768137),
323,323,323,368,,Galveston Holistic Wellness,,OPERATIONAL,,,,,,,,,29.2553335,-94.8493775,,"3622 85th Street Suite 101, Galveston",ChIJsY6aimOdP4YREdFMuVRr4bY,,,,,,,"Galveston Holistic Wellness3622 85th Street Suite 101, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8493775 29.2553335),
324,324,324,369,,Premiere Discreet Aesthetics,,OPERATIONAL,,,,,,,,,29.2579455,-94.8434473,,"7820 Seawall Boulevard, Galveston",ChIJyQUB0l2dP4YRp54Qw1KOBx0,,,,,,,"Premiere Discreet Aesthetics7820 Seawall Boulevard, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8434473 29.2579455),
325,325,325,370,,Touch of Thai,,OPERATIONAL,,,,,,,,,29.2736189,-94.8367796,,"6618 Stewart Road, Galveston",ChIJBdX0v0icP4YRyoizqhPb-Fo,,,,,,,"Touch of Thai6618 Stewart Road, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.8367796 29.2736189),
326,326,326,371,,Galveston Massage,,OPERATIONAL,,,,,,,,,29.2772877,-94.8325366,,"2115 61st Street #107, Galveston",ChIJ_Y1j60mcP4YR_eR9yOfYEdU,,,,,,,"Galveston Massage2115 61st Street #107, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8325366 29.2772877),
327,327,327,372,,Studio 3 Salon and Spa,,OPERATIONAL,,,,,,,,,29.2870299,-94.8376015,,"1021 61st Street Suite 200A, Galveston",ChIJyyhNs7adP4YRa_ix4Z8phtI,,,,,,,"Studio 3 Salon and Spa1021 61st Street Suite 200A, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.8376015 29.2870299),
328,328,328,373,,So Vein IV Therapy,,OPERATIONAL,,,,,,,,,29.2741647,-94.8201903,,"2910 53rd Street, Galveston",ChIJJ7_UeXydP4YRRxM1CavJDGQ,,,,,,,"So Vein IV Therapy2910 53rd Street, Galveston","Landry's Prime Seafood & Steaks5310 Seawall Blvd Galveston, TX 77551",86,POINT (-94.8201903 29.2741647),
329,329,329,374,,Mind-Body Wellness co-op,,OPERATIONAL,,,,,,,,,29.2732011,-94.8159985,,"4920 D Seawall Boulevard, Galveston",ChIJxZDmDLudP4YRdY5UUCQE53I,,,,,,,"Mind-Body Wellness co-op4920 D Seawall Boulevard, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.8159985 29.2732011),
330,330,330,375,,loonol MASSAGE,,OPERATIONAL,,,,,,,,,29.2762274,-94.8131831,,"4631 Fort Crockett Boulevard, Galveston",ChIJZ8aMxiicP4YROraejOvnZ88,,,,,,,"loonol MASSAGE4631 Fort Crockett Boulevard, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.8131831 29.2762274),
331,331,331,376,,Heavenly Touch Beauty and Wellness Spa,,OPERATIONAL,,,,,,,,,29.2845508,-94.8139963,,"2002 45th Street, Galveston",ChIJMXrKtjedP4YReDmYZgMvCMI,,,,,,,"Heavenly Touch Beauty and Wellness Spa2002 45th Street, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.8139963 29.2845508),
332,332,332,378,,"Billy Davis, LMT",,OPERATIONAL,,,,,,,,,29.2931761,-94.7898235,,"1721 23rd Street, Galveston",ChIJgWJNEeGdP4YRMDfAxpomfIc,,,,,,,"Billy Davis, LMT1721 23rd Street, Galveston","Sugar Bean Coffee and Cream11 Evia Main Ste 101 Galveston, TX 77554",86,POINT (-94.7898235 29.2931761),
333,333,333,379,,Island Body Works @ Atmosphere,,OPERATIONAL,,,,,,,,,29.2975132,-94.7913694,,"1221 23rd Street, Galveston",ChIJmUMnbZGfP4YROIqchPeyfzY,,,,,,,"Island Body Works @ Atmosphere1221 23rd Street, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.7913694 29.2975132),
334,334,334,380,,Footy Rooty Galveston,,OPERATIONAL,,,,,,,,,29.304727,-94.7955589,,"2417 Market Street, Galveston",ChIJ_77k-BWfP4YRxYXsIQHxekc,,,,,,,"Footy Rooty Galveston2417 Market Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7955589 29.304727),
335,335,335,381,,Wellness Spa Massage Galveston,,OPERATIONAL,,,,,,,,,29.304727,-94.7955589,,"2417 Market Street, Galveston",ChIJzbSZ_GKfP4YRHAMT0Mdh5ds,,,,,,,"Wellness Spa Massage Galveston2417 Market Street, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.7955589 29.304727),
336,336,336,382,,Refresh Medispa,,OPERATIONAL,,,,,,,,,29.305864,-94.7961083,,"2424 Mechanic Street, Galveston",ChIJVXmumBqfP4YR1PauLYV0XBQ,,,,,,,"Refresh Medispa2424 Mechanic Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7961083 29.305864),
337,337,337,383,,Serenity Dermatology,,OPERATIONAL,,,,,,,,,29.300783,-94.7879086,,"1917 Broadway Avenue J, Galveston",ChIJgcmxYc6dP4YRlHjbHTLdLMY,,,,,,,"Serenity Dermatology1917 Broadway Avenue J, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7879086 29.300783),
338,338,338,384,,Amy Lane,,OPERATIONAL,,,,,,,,,29.3076743,-94.7919144,,"2029 The Strand, Galveston",ChIJfVgNwfefP4YRFYMP6tYd5lw,,,,,,,"Amy Lane2029 The Strand, Galveston","Seahorse Grill3802 Cove View Blvd Ste C Galveston, TX 77554",86,POINT (-94.7919144 29.3076743),
339,339,339,385,,Luna Lea Day Spa,,OPERATIONAL,,,,,,,,,29.3019038,-94.7866785,,"1802 Broadway Avenue J Suite 226, Galveston",ChIJly-rvJ6fP4YRpE0yBBxP_YY,,,,,,,"Luna Lea Day Spa1802 Broadway Avenue J Suite 226, Galveston","Lupita2314 45th St Galveston, TX 77550",86,POINT (-94.7866785 29.3019038),
340,340,340,386,,Island Drip Spa,,OPERATIONAL,,,,,,,,,29.308193,-94.7913787,,"2002 Avenue B Suite 102, Galveston",ChIJ_dznN3afP4YR8pNboZTwZjk,,,,,,,"Island Drip Spa2002 Avenue B Suite 102, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7913787 29.308193),
341,341,341,387,,Q's Massage,,OPERATIONAL,,,,,,,,,29.3060574,-94.7721853,,"500 Seawall Boulevard Suite 200, Galveston",ChIJRVPJ_YOfP4YRv3itDsyZG6Q,,,,,,,"Q's Massage500 Seawall Boulevard Suite 200, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7721853 29.3060574),
342,342,342,394,,Galveston Visitor Center,,OPERATIONAL,,,,,,,,,29.3064903,-94.7938972,,"Chamber of Commerce, 2228 Mechanic Street, First Floor Lobby Inside the, Galveston",ChIJ3_3w_WieP4YR0VQJDmQvVfs,,,,,,,"Galveston Visitor CenterChamber of Commerce, 2228 Mechanic Street, First Floor Lobby Inside the, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.7938972 29.3064903),
343,343,343,395,,"AB Sea Sales and Rentals, Inc.",,OPERATIONAL,,,,,,,,,29.2421779,-94.8715804,,"10811 Termini-San Luis Pass Road, Galveston",ChIJ8yzhNp-cP4YR7kF188APiic,,,,,,,"AB Sea Sales and Rentals, Inc.10811 Termini-San Luis Pass Road, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.8715804 29.2421779),
344,344,344,396,,Sand 'N Sea | Galveston Vacation Rentals,,OPERATIONAL,,,,,,,,,29.2084697,-94.9375351,,"13706 Farm to Market Road 3005, Galveston",ChIJTa98qV-EP4YRpNmgA1JCkFc,,,,,,,"Sand 'N Sea | Galveston Vacation Rentals13706 Farm to Market Road 3005, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.9375351 29.2084697),
345,345,345,397,,Galveston Island Tours LLC,,CLOSED_TEMPORARILY,,,,,,,,,29.3052893,-94.7896601,,"502 20th Street, Galveston",ChIJAU2Dd2qeP4YRqWOU6-S82BE,,,,,,,"Galveston Island Tours LLC502 20th Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7896601 29.3052893),
346,346,346,398,,GalvestonCruises.com,,OPERATIONAL,,,,,,,,,29.3035899,-94.7945907,,"523 24th Street, Galveston",ChIJEa-l-2ueP4YRHY41bWv-8rs,,,,,,,"GalvestonCruises.com523 24th Street, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7945907 29.3035899),
347,347,347,399,,Texas Coastal Realty,,OPERATIONAL,,,,,,,,,29.3158765,-94.7546659,,"801 East Beach Drive, Galveston",ChIJD86kKcSfP4YRcdIxDBCrCy4,,,,,,,"Texas Coastal Realty801 East Beach Drive, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7546659 29.3158765),
348,348,348,401,,"Travel Counselors, Inc.",,OPERATIONAL,,,,,,,,,29.3013921,-94.7959297,,"2528 Avenue H, Galveston",ChIJ30iOyG6eP4YRwZUwFL7S88U,,,,,,,"Travel Counselors, Inc.2528 Avenue H, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.7959297 29.3013921),
349,349,349,402,,Historic Harbor Tours and Dolphin Watch,,OPERATIONAL,,,,,,,,,29.3090516,-94.7931648,,"Pier 22 Suite #8, Galveston",ChIJmYNHzBSeP4YRbA6G5r4Qyqo,,,,,,,"Historic Harbor Tours and Dolphin WatchPier 22 Suite #8, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.7931648 29.3090516),
350,350,350,403,,Galveston Home Buyers,,OPERATIONAL,,,,,,,,,29.293992,-94.784756,,"1810 19th Street #1, Galveston",ChIJ95BNilueP4YRqoXagZw2kOs,,,,,,,"Galveston Home Buyers1810 19th Street #1, Galveston","Tipsy Turtle Seaside Bar & Grill11745 Termini-San Luis Pass Rd Galveston, TX 77554",86,POINT (-94.784756 29.293992),
351,351,351,404,,A Bygone Era Historic Vacation Rental,,OPERATIONAL,,,,,,,,,29.299207,-94.7869368,,"1903 Avenue L, Galveston",ChIJU0HQG0OeP4YRuQAHHbgLiqE,,,,,,,"A Bygone Era Historic Vacation Rental1903 Avenue L, Galveston","Pho Tai3728 Broadway Galveston, TX 77550",86,POINT (-94.7869368 29.299207),
352,352,352,405,,"Galveston top realtor, Lynn Beardslee-JPAR Sears Group",,OPERATIONAL,,,,,,,,,29.2786722,-94.8322185,,"6025 Heards Lane, Galveston",ChIJBxlROGKcP4YRYEHCrS34EU0,,,,,,,"Galveston top realtor, Lynn Beardslee-JPAR Sears Group6025 Heards Lane, Galveston","Cajun Greek2226 61st St Galveston, TX 77551",86,POINT (-94.8322185 29.2786722),
