,Name,Address,Coordinates,Lat,Long,euc_diff
861,SOF AES,"300 Keawe Street, Hilo",POINT (-155.0862793 19.72295279999999),19.72295279999999,-155.0862793,0.06862455531337892
862,Hilo Massage and Healing,"Inside Hot Yoga, 336 Kamehameha Avenue Unit 2, Hilo",POINT (-155.0849429 19.7235385),19.7235385,-155.0849429,0.06737681506121629
863,"Malama Pua, Big island LLC","308 Kamehameha Avenue Suite 203, Hilo",POINT (-155.0851631 19.7237333),19.7237333,-155.0851631,0.06762183594942303
864,Desire Beauty Lounge,"17 Furneaux Lane #205, Hilo",POINT (-155.0856428 19.7238966),19.7238966,-155.0856428,0.06811968863244253
865,Ola Tropical Apothecary & Spa,"224 Kamehameha Avenue, Hilo",POINT (-155.0861834 19.7245874),19.7245874,-155.0861834,0.06875488174937999
866,J’ADE FACE AND BODY,"190 Keawe Street #30, Hilo",POINT (-155.0875741 19.7244463),19.7244463,-155.0875741,0.07010968768618149
867,Spa Keanu,"159 Keawe Street ste 159B, Hilo",POINT (-155.0870465 19.7250456),19.7250456,-155.0870465,0.06967756570443712
868,Alyss Nails and Spa,"88 Kanoelehua Avenue Suite #B110, Hilo",POINT (-155.0647132 19.7215433),19.7215433,-155.0647132,0.047071328297769555
869,Restorative Massage Clinic,"25 Waianuenue Avenue, Hilo",POINT (-155.0871229 19.7262927),19.7262927,-155.0871229,0.06995598362230986
870,Keokea Spa,"67 Keokea Loop, Hilo",POINT (-155.0423779 19.7354153),19.7354153,-155.0423779,0.032097136036338424
871,Belinda Pate Botox & Filler Nurse Practitioner - Hilo,"In Historic Waterfront Building, 67 Keokea Loop, Hilo",POINT (-155.0423547 19.7354336),19.7354336,-155.0423547,0.03209171226919353
872,"Joyful Living Aesthetics and Regenerative Medicine, LLC","1248 Kinoole Street STE 101, Hilo",POINT (-155.0788873 19.7085566),19.7085566,-155.0788873,0.06095654387414082
873,Maunakea Observatories Support Services,"177 Makaala Street, Hilo",POINT (-155.0674174 19.7007227),19.7007227,-155.0674174,0.05105434296550623
874,Hawaii Lava Tours,"71 Banyan Drive, Hilo",POINT (-155.0666259 19.7282558),19.7282558,-155.0666259,0.05039404712698165
875,Mauna Loa Macadamia Nut Visitor Center,"16-701 Macadamia Road, Keaau",POINT (-155.0093222 19.656713),19.656713,-155.0093222,0.058269885511687
876,Blue Hawaiian Helicopters,United States,POINT (-155.0434895 19.7150176),19.7150176,-155.0434895,0.025297464194793947
877,KapohoKine Adventures,"93 Banyan Drive, Hilo",POINT (-155.064974 19.7295766),19.7295766,-155.064974,0.04920274879198683
878,Hale Kawehi Guesthouse,"484 Kukuau Street, Hilo",POINT (-155.0914199 19.7120317),19.7120317,-155.0914199,0.07325294768977184
879,Big Island Sight Seeing Tours,"987 Kinoole Street, Hilo",POINT (-155.0819304 19.7143622),19.7143622,-155.0819304,0.06372827722581216
880,Kamaaina Custom Tours,"200 Kanoelehua Avenue, Hilo",POINT (-155.0646752 19.7203736),19.7203736,-155.0646752,0.046867954140512535
881,Tours By Charlie,"110 Kinoole Street, Hilo",POINT (-155.0888737 19.7246911),19.7246911,-155.0888737,0.07143105258360118
882,Aloha Workshops,"117 Keawe Street, Hilo",POINT (-155.087428 19.7255823),19.7255823,-155.087428,0.07013883989388368
883,Deep Blue Ocean Adventures,"211 Kilauea Avenue, Hilo",POINT (-155.0850127 19.7218915),19.7218915,-155.0850127,0.06724020830768557
884,Hawaiian Scenic Tours & Travel Co.,"33 Baker Avenue, Hilo",POINT (-155.0450174 19.7307242),19.7307242,-155.0450174,0.03144418537895583
885,Shaka Shak Studios,"128 West Kahaopea Street, Hilo",POINT (-155.0716289 19.6901428),19.6901428,-155.0716289,0.0586352995154407
886,Shaka Shak Guest House Hilo Bay,"126 West Kahaopea Street, Hilo",POINT (-155.071496 19.689787),19.689787,-155.071496,0.05866202917289988
887,Hawaiian EDventure,"200 West Kawili Street, Hilo",POINT (-155.0792472 19.7012676),19.7012676,-155.0792472,0.06242115900895041
888,Regal Travel Inc,"116 Hualalai Street #201, Hilo",POINT (-155.0826164 19.7175035),19.7175035,-155.0826164,0.06449374577559137
889,Hawaii Holiday Hospitality LLC,"101 Aupuni Street Ste 248, Hilo",POINT (-155.076611 19.7172576),19.7172576,-155.076611,0.05848356624862402
890,Lotus Garden of Hilo,"140 Kilauea Avenue, Hilo",POINT (-155.0859624 19.7223628),19.7223628,-155.0859624,0.06823798953429652
891,Wild Hilo Tours,"301 Kamehameha Avenue, Hilo",POINT (-155.0850912 19.72450809999999),19.72450809999999,-155.0850912,0.06766316201889093
892,Wild Orchid Tours,"200 Kanoelehua Avenue, Hilo",POINT (-155.0645901 19.7203679),19.7203679,-155.0645901,0.04678283311112029
893,Aloha Island Tours,"71 Banyan Drive, Hilo",POINT (-155.0667192 19.7282386),19.7282386,-155.0667192,0.050478954598032574
894,Hawaii Life Real Estate Brokers,"500 Kalanianaole Street, Hilo",POINT (-155.0571984 19.7257163),19.7257163,-155.0571984,0.040632340856837354
895,Hawaii Volcanoes Helicopter Tours,"1347 Kekuanaoa Street, Hilo",POINT (-155.0437147 19.7144507),19.7144507,-155.0437147,0.02551298073502332
896,Gray Line Hawaii,"888 Kalanianaole Street, Hilo",POINT (-155.052179 19.7279284),19.7279284,-155.052179,0.036607338274008694
897,Keikana Tour Depot,"60 Kuhio Street #1, Hilo",POINT (-155.052672 19.728813),19.728813,-155.052672,0.03739961594948874
898,"Hawaii Classic Cruizers, Inc.","16-579 Kipimana Street, Keaau",POINT (-155.045235 19.637117),19.637117,-155.045235,0.08178229348143679
899,Deep Hawaii,Keaau,POINT (-155.041591 19.621105),19.621105,-155.041591,0.09608731783323536
900,Blue Hawaiian Rentals,"HC2 Box 6623, Keaau",POINT (-155.0417365 19.6211611),19.6211611,-155.0417365,0.09606844635608083
901,Hang In Loose Vacation Retreat,Keaau,POINT (-155.0416667 19.6211111),19.6211111,-155.0416667,0.09609985682052946
902,Paradise Helicopters Tours of Hawaii,Hilo,POINT (-155.0405843 19.7145204),19.7145204,-155.0405843,0.022383211784067887
903,C Big Island Tours,"71 Banyan Drive, Hilo",POINT (-155.0667 19.72817),19.72817,-155.0667,0.0504415980629526
904,Safari Helicopters,"Commuter Air Terminal, 2220 Kekuanaoa Street, Hilo",POINT (-155.043562 19.715026),19.715026,-155.043562,0.02537017351857693
905,Hilo Ocean Adventures,"1717 Kamehameha Avenue, Hilo",POINT (-155.0646062 19.7227858),19.7227858,-155.0646062,0.04717314654180239
906,Tropical Helicopters,"Hilo Int'l Airport Main Terminal Bldg.,, Hilo",POINT (-155.040363 19.714756),19.714756,-155.040363,0.02216549314315725
907,The Falls at Reed's Island,"286 Kaiulani Street, Hilo",POINT (-155.1014408 19.7207526),19.7207526,-155.1014408,0.08348819814718418
908,Gecko Big Island Tours,United States,POINT (-155.109786 19.706273),19.706273,-155.109786,0.09193514489120637
909,Tour Agency,"248 East Lanikaula Street, Hilo",POINT (-155.0715122 19.7065605),19.7065605,-155.0715122,0.053869254719408705
910,International Travel Services & Trs,"1034 Kilauea Avenue, Hilo",POINT (-155.0774432 19.7132985),19.7132985,-155.0774432,0.059249552600394835
911,Green Travel & Tours Inc,"610 Kekuanaoa Street, Hilo",POINT (-155.0694872 19.7115247),19.7115247,-155.0694872,0.05136021076132705
912,Wa'a Kaulua Pacific Tours,"399 Hualani Street, Hilo",POINT (-155.0740617 19.71394769999999),19.71394769999999,-155.0740617,0.05586067448390536
913,Discover Paradise Adventures,"773 Waianuenue Avenue, Hilo",POINT (-155.1009811 19.7178081),19.7178081,-155.1009811,0.08285315401144452
914,Reeds Island Hilo,"273 Kaiulani Street, Hilo",POINT (-155.0993345 19.7212024),19.7212024,-155.0993345,0.08142523943912817
915,Walking Tours of Hilo,"64 Keawe Street Suite 204, Hilo",POINT (-155.0882231 19.7260137),19.7260137,-155.0882231,0.07099359472261976
916,Brenda's Big Island Travel,Hilo,POINT (-155.0900154 19.729715),19.729715,-155.0900154,0.07344858371119739
917,hoppa on hoppa off bus,"2-198 Kuhio Street, Hilo",POINT (-155.0538194 19.72867669999999),19.72867669999999,-155.0538194,0.03840849081919712
918,Big Island Authentic Adventures,"Pickup from Hilo's Cruiseship Port & Airport, Hilo",POINT (-155.0416866 19.7188342),19.7188342,-155.0416866,0.023917725208886794
919,Hilo Bay Ocean View Castle,"2107 Kaiwiki Road, Hilo",POINT (-155.1342807 19.75412739999999),19.75412739999999,-155.1342807,0.12272028822608441
920,Two Ladies Kitchen,"274 Kilauea Ave Hilo, HI 96720",POINT (-155.0843 19.7210425),19.7210425,-155.0843,0.06644062097849238
921,Hawaiian Style Cafe Hilo,"681 Manono St Ste 101 Hilo, HI 96720",POINT (-155.069893151522 19.7130187547454),19.7130187547454,-155.069893151522,0.05170693374873245
922,Pineapples Island Fresh Cuisine,"332 Keawe St Hilo, HI 96720",POINT (-155.08616 19.72274),19.72274,-155.08616,0.0684796629838513
923,Cafe Pesto Hilo Bay,"308 Kamehameha Ave Ste 101 Hilo, HI 96720",POINT (-155.085017 19.723753),19.723753,-155.085017,0.06747992311087496
924,Paul's Place,"132 Punahoa St Hilo, HI 96720",POINT (-155.084259033203 19.7226009368896),19.7226009368896,-155.084259033203,0.06657611641768549
925,Ken's House Of Pancakes,"1730 Kamehameha Ave Hilo, HI 96720",POINT (-155.064721 19.722272),19.722272,-155.064721,0.047196606194752716
926,Suisan Fish Market,"93 Lihiwai St Hilo, HI 96720",POINT (-155.0701728 19.7242201),19.7242201,-155.0701728,0.05290851887776025
927,Jackie Rey's Ohana Grill Hilo,"64 Keawe St Hilo, HI 96720",POINT (-155.08826 19.72598),19.72598,-155.08826,0.07102444076354436
928,Moon & Turtle,"51 Kalakaua St Hilo, HI 96720",POINT (-155.08712 19.72525),19.72525,-155.08712,0.06978196278113054
929,The Booch Bar,"110 Keawe St Hilo, HI 96720",POINT (-155.0878708 19.7254665),19.7254665,-155.0878708,0.07055749644200585
930,Kula Shave Ice,"57 Mamo St Hilo, HI 96720",POINT (-155.08487 19.72264),19.72264,-155.08487,0.06718719780796885
931,Big Island Top Dogs,"811 Laukapu St Ste 6 Hilo, HI 96720",POINT (-155.067029220193 19.7068837182555),19.7068837182555,-155.067029220193,0.049387426142972465
932,Sweet Cane Cafe,"48 Kamana St Hilo, HI 96720",POINT (-155.078019 19.710195),19.710195,-155.078019,0.059957695436332684
933,Puka Puka Kitchen,"270 Kamehameha Ave Hilo, HI 96720",POINT (-155.0856824 19.724236),19.724236,-155.0856824,0.06820749708549148
934,Dragon Kitchen Sushi,"330 Kamehameha Ave Hilo, HI 96720",POINT (-155.085052490234 19.7235774993896),19.7235774993896,-155.085052490234,0.0674907209969286
935,Makani's Magic Pineapple Shack,"54 Waianuenue Ave Hilo, HI 96720",POINT (-155.087520196917 19.7262534986447),19.7262534986447,-155.087520196917,0.07034076305776422
936,Da Hawaiian Brain Freeze Shave Ice & Ice Cream,"1263 Kilauea Ave Ste 290 Hilo, HI 96720",POINT (-155.076 19.71016),19.71016,-155.076,0.05794609479195535
937,Pana'ewa Rainforest Zoo & Gardens,"800 Stainback Hwy Hilo, HI 96720",POINT (-155.07339 19.6535),19.6535,-155.07339,0.08211343887129198
938,Kamana Kitchen,"1235 Kilauea Ave Ste 180 Hilo, HI 96720",POINT (-155.075672920707 19.7107785686731),19.7107785686731,-155.075672920707,0.05757869373290751
939,Kawamoto Store,"784 Kilauea Ave Hilo, HI 96720",POINT (-155.07909 19.71627),19.71627,-155.07909,0.0609196360480041
940,Cafe 100,"969 Kilauea Ave Hilo, HI 96720",POINT (-155.0772299 19.71427),19.71427,-155.0772299,0.059027757893565055
941,Hilo Bay Cafe,"123 Lihiwai St Hilo, HI 96720",POINT (-155.070454 19.725),19.725,-155.070454,0.053335698967390155
942,Tetsumen Ramen,"697 Manono St Ste 103 Hilo, HI 96720",POINT (-155.06965 19.71272),19.71272,-155.06965,0.051472175073496634
943,Hilo Burger Joint,"776 Kilauea Ave Hilo, HI 96720",POINT (-155.078912749887 19.716491997242),19.716491997242,-155.078912749887,0.06075007534038906
944,Vibe,"750 Kanoelehua Ave Ste 101 Hilo, HI 96720",POINT (-155.06469 19.70785),19.70785,-155.06469,0.04693348616762728
945,Just Cruisin Coffee,"835 Kilauea Ave Hilo, HI 96720",POINT (-155.078149 19.716162),19.716162,-155.078149,0.05997568876946752
946,Sombat's Fresh Thai Cuisine,"88 Kanoelehua Ave Hilo, HI 96720",POINT (-155.06472 19.72164),19.72164,-155.06472,0.047093017602829954
947,Moonstruck,"16 Furneaux Ln Hilo, HI 96720",POINT (-155.085698600714 19.7240586379477),19.7240586379477,-155.085698600714,0.06819792597705238
948,Restaurant Kenichi,"684 Kilauea Ave Hilo, HI 96720",POINT (-155.08006 19.717235),19.717235,-155.08006,0.06192733074843688
949,Rainbow Falls,"967 Waianuenue Ave Hilo, HI 96720",POINT (-155.10860837045746 19.71915380173882),19.71915380173882,-155.10860837045746,0.0905363005590159
950,Tina's Garden Cafe,"168 Kamehameha Ave Hilo, HI 96720",POINT (-155.086286114896 19.7254413001025),19.7254413001025,-155.086286114896,0.06898915676600241
951,Antics Pizza,"475 Kinoole St Hilo, HI 96720",POINT (-155.085942 19.720587),19.720587,-155.085942,0.06803076335705782
952,Saucy Dogs,"14 Furneaux Ln Hilo, HI 96720",POINT (-155.08564987254 19.7240907147264),19.7240907147264,-155.08564987254,0.06815429889608375
953,Popover,"399 E Kawili St Ste 102 Hilo, HI 96720",POINT (-155.065444 19.706178),19.706178,-155.065444,0.04793533508242357
954,Short n Sweet Bakery & Cafe,"1263 Kilauea Ave Hilo, HI 96720",POINT (-155.0759721 19.71024574328779),19.71024574328779,-155.0759721,0.057912197033898924
955,Pho 99,"18 Furneaux Ln Hilo, HI 96720",POINT (-155.085764 19.7241193),19.7241193,-155.085764,0.06827134965896896
956,Ratana's,"211 Kilauea Ave Hilo, HI 96720",POINT (-155.0851797 19.7220624),19.7220624,-155.0851797,0.0674255991839041
957,Takenoko Sushi,"578 Hinano St Manono Street Marketplace Hilo, HI 96720",POINT (-155.06875185244402 19.712757812177024),19.712757812177024,-155.06875185244402,0.05057329064171391
958,Kaumana Caves,"Hilo, HI 96720",POINT (-155.130405187617 19.6868513668558),19.6868513668558,-155.130405187617,0.1155122265462385
959,Ola Brew - Hilo,"1177 Kilauea Ave Hilo, HI 96720",POINT (-155.07635 19.71218),19.71218,-155.07635,0.058186565929666846
960,Pho Viet,"80 Kilauea Ave Hilo, HI 96720",POINT (-155.0865827 19.7227748),19.7227748,-155.0865827,0.06890343212862154
961,Scicchitano's Pizzeria,"2100 Kanoelehua Ave Hilo, HI 96720",POINT (-155.06627 19.69016),19.69016,-155.06627,0.05379003770994825
962,5-Spice,"2064 Kilauea Ave Hilo, HI 96720",POINT (-155.0669464 19.691641),19.691641,-155.0669464,0.053754402290287315
963,Sushi Ebisuya,"179 Kilauea Ave Hilo, HI 96720",POINT (-155.08532 19.72237),19.72237,-155.08532,0.06760098851841354
964,Naung Mai Thai Kitchen,"86 Kilauea Ave Hilo, HI 96720",POINT (-155.08672 19.72271),19.72271,-155.08672,0.0690317700090364
965,Miyo's Restaurant,"564 Hinano St Hilo, HI 96720",POINT (-155.0687349 19.713009),19.713009,-155.0687349,0.05054929594274378
966,Hilo Lunch Shop,"421 Kalanikoa St Hilo, HI 96720",POINT (-155.06652 19.7201),19.7201,-155.06652,0.04866444296312791
967,Mohala's Fish and Chips,"50 Waianuenue Ave Hilo, HI 96720",POINT (-155.087487845641 19.7262744088841),19.7262744088841,-155.087487845641,0.07031243974069602
968,Hilo Town Tavern,"168 Keawe St Hilo, HI 96720",POINT (-155.087535 19.724778),19.724778,-155.087535,0.07011978688403224
969,New Chiang Mai Thai Cuisine,"110 Kalakaua St Hilo, HI 96720",POINT (-155.0879799 19.72537),19.72537,-155.0879799,0.07065004264278553
970,The Temple Bar,"64 Keawe St Ste 102 Hilo, HI 96720",POINT (-155.088241 19.725985),19.725985,-155.088241,0.07100652188804987
971,Le Yellow Sub,"213 Kalalaniana Ave Hilo, HI 96720",POINT (-155.087936401367 19.7178401947021),19.7178401947021,-155.087936401367,0.06982393909530138
972,Wilson's By the Bay,"141 Mamo St Hilo, HI 96720",POINT (-155.0864068 19.7222585),19.7222585,-155.0864068,0.06866713531217765
973,Big Island Pearl Tea,"578 Hinano St Ste 104 Hilo, HI 96720",POINT (-155.06877283432388 19.712744874522496),19.712744874522496,-155.06877283432388,0.05059465933531008
974,Liliuokalani Gardens,"191 Lihiwai St Hilo, HI 96720",POINT (-155.067476481199 19.7272704541683),19.7272704541683,-155.067476481199,0.05095226168522519
975,Nana Carlota's Mexican Food Stand,"161 Kekuanaoa St Hilo, HI 96720",POINT (-155.076181885821 19.7119120406889),19.7119120406889,-155.076181885821,0.05802898359278859
976,Nori's Saimin & Snacks,"688 Kinoole St Ste 124 Hilo, HI 96720",POINT (-155.08446 19.71774),19.71774,-155.08446,0.06634697001415323
977,Ma'ona Lunch Counter,"16-203 Wiliama Pl Keaau, HI 96749",POINT (-155.044449860711 19.6378098609769),19.6378098609769,-155.044449860711,0.08087047406814396
978,Papa'a Palaoa Bakery,"187 Kilauea Ave Hilo, HI 96720",POINT (-155.085308 19.72216),19.72216,-155.085308,0.06756432953132908
979,Kuhio Grille,"80 Pauahi St Hilo, HI 96720",POINT (-155.079563 19.720328),19.720328,-155.079563,0.061656005461734074
980,Island Naturals Market & Deli,"1221 Kilauea Ave Hilo, HI 96720",POINT (-155.07591361372147 19.710908711970063),19.710908711970063,-155.07591361372147,0.057811151962865695
981,Koji's Bento Korner,"52 Ponahawai St Hilo, HI 96720",POINT (-155.0843536 19.7224279),19.7224279,-155.0843536,0.06664862933683967
982,King’s Vietnamese Cuisine,"839 Manono St Hilo, HI 96720",POINT (-155.08501 19.723094),19.723094,-155.08501,0.06738384751572976
983,Ponds Hilo,"135 Kalanianaole Ave Hilo, HI 96720",POINT (-155.06179 19.72388),19.72388,-155.06179,0.04462771743724694
984,Izakaya Miyo,"564 Hinano St Hilo, HI 96720",POINT (-155.06892 19.71304),19.71304,-155.06892,0.0507335548054399
985,Lam's Garden,"172 Kilauea Ave Hilo, HI 96720",POINT (-155.085543880924 19.7221113380498),19.7221113380498,-155.085543880924,0.06779299277172361
986,Tacos Jalisco,"277 Kekuanaoa St Hilo, HI 96720",POINT (-155.0745291535396 19.71195814005112),19.71195814005112,-155.0745291535396,0.05637575941160174
987,Hilo Rice Noodle Soup Restaurant,"1990 Kinoole St Hilo, HI 96720",POINT (-155.0696407 19.6900343),19.6900343,-155.0696407,0.05687582566044362
988,Don's Grill,"485 Hinano St Hilo, HI 96720",POINT (-155.06825 19.71534),19.71534,-155.06825,0.05005860608513974
989,The Seaside Restaurant and Aqua Farm,"1790 Kalanianaole Ave Hilo, HI 96720",POINT (-155.02864345560997 19.732615354489692),19.732615354489692,-155.02864345560997,0.02108054239594303
990,Cafe Boba,"810 Piilani St Hilo, HI 96720",POINT (-155.06681 19.71622),19.71622,-155.06681,0.048645663855830884
991,Millie's Deli & Snack Shop,"94 Kalanianaole Ave Hilo, HI 96720",POINT (-155.0626218 19.7231927),19.7231927,-155.0626218,0.045300603287556584
