order,Name,Address,Coordinates,lats,longs,euc_diff
201,Valero,"3825 Broadway Avenue J, Galveston",POINT (-94.8099404 29.2949705),29.2949705,-94.8099404,0.046048505538721446
202,"Dr. Kelly L. Scott, MD","301 University Boulevard, Galveston",POINT (-94.7758738 29.3107498),29.3107498,-94.7758738,0.046000497509057874
203,Ball High School,"4115 Avenue O, Galveston",POINT (-94.8115993 29.2873747),29.2873747,-94.8115993,0.05365166634802641
204,Saint Marys School,Galveston,POINT (-94.78991359999999 29.3037745),29.3037745,-94.78991359999999,0.04255958972897945
205,O'Connell College Preparatory School,"1320 23rd Street Rear, Galveston",POINT (-94.790227 29.2971155),29.2971155,-94.790227,0.04836135344402229
206,Walk on Water Yoga,"14302 Stewart Road, Galveston",POINT (-94.949243 29.207382),29.207382,-94.949243,0.19262202771529863
207,Weis Middle School,"7100 Stewart Road, Galveston",POINT (-94.83880359999999 29.265021),29.265021,-94.83880359999999,0.0810886877257714
208,Chance 2 Grow Childcare,"5736 Avenue R, Galveston",POINT (-94.827944 29.27820700000001),29.27820700000001,-94.827944,0.06518170214050453
209,AIM College & Career Prep,"5200 Avenue North 1/2, Galveston",POINT (-94.8234179 29.2865142),29.2865142,-94.8234179,0.056007658808400716
210,A is for Apple Childcare & Learning Center,"721 35th Street, Galveston",POINT (-94.80666939999999 29.2984164),29.2984164,-94.80666939999999,0.04277227634031712
211,Seibel Student Services Center,"3030 Texas Clipper Road, Galveston",POINT (-94.8176582 29.3161553),29.3161553,-94.8176582,0.025865911939679718
212,St Vincent's Episcopal,"2817 Postoffice Street, Galveston",POINT (-94.7997881 29.3025156),29.3025156,-94.7997881,0.03996636221481457
213,Moody Early Childhood Center,"1110 21st Street, Galveston",POINT (-94.78858679999999 29.299381),29.299381,-94.78858679999999,0.047056207865852205
214,Adventist School,"1628 Avenue M 1/2, Galveston",POINT (-94.7838299 29.2985509),29.2985509,-94.7838299,0.05015325846538934
215,Central Middle School,"3014 Sealy Avenue, Galveston",POINT (-94.8014288 29.2990855),29.2990855,-94.8014288,0.04290318832902953
216,Health Initiatives Learning,"5301 Broadway Avenue J, Galveston",POINT (-94.8264955 29.2908013),29.2908013,-94.8264955,0.05269555987342787
217,Childrens Coalition,"5127 Avenue U, Galveston",POINT (-94.8195425 29.27427849999999),29.27427849999999,-94.8195425,0.06734467341125186
218,Galveston ISD Softball Field,"3103 83rd Street, Galveston",POINT (-94.85007759999999 29.25891549999999),29.25891549999999,-94.85007759999999,0.09113487992185397
219,Austin Middle School,"1514 Ursuline Street, Galveston",POINT (-94.7818738 29.2978521),29.2978521,-94.7818738,0.05180165326144109
220,A Green Earth Montessori,"6910 Yucca Drive, Galveston",POINT (-94.8390759 29.2707593),29.2707593,-94.8390759,0.07583947368914497
221,ArtistBoat Kayak Launch,Galveston,POINT (-94.9326705 29.2219277),29.2219277,-94.9326705,0.1705982420992663
222,The Haynes Institue Of Collaborative Studies,"8610 Seawall Boulevard, Galveston",POINT (-94.8503824 29.253355),29.253355,-94.8503824,0.09630020094415652
223,Grete Oppe School,"2915 81st Street, Galveston",POINT (-94.85020829999999 29.2634489),29.2634489,-94.85020829999999,0.08713261838659424
224,Sea Side Christian Academy,"6107 Broadway Street, Galveston",POINT (-94.838438 29.2877355),29.2877355,-94.838438,0.06015332724979082
225,Student Alternative Instructional Learning Center,Galveston,POINT (-94.8244564 29.2777634),29.2777634,-94.8244564,0.06477013096244146
226,Kiddie Kampus,"4627 Avenue Q 1/2, Galveston",POINT (-94.8156001 29.2822247),29.2822247,-94.8156001,0.05901019201540765
227,Galveston Alternative School,Galveston,POINT (-94.81352960000001 29.28968159999999),29.28968159999999,-94.81352960000001,0.05142223486781129
228,the Galveston Island Swim Team,"4115 Avenue O, Galveston",POINT (-94.81163149999999 29.28733699999999),29.28733699999999,-94.81163149999999,0.0536900183945921
229,Swim Lessons,"4115 Avenue O, Galveston",POINT (-94.81163149999999 29.28733699999999),29.28733699999999,-94.81163149999999,0.0536900183945921
230,SCOTT BUILDING,"4116 Avenue North 1/2, Galveston",POINT (-94.8115024 29.2895624),29.2895624,-94.8115024,0.05146248214834257
231,Scott Collegiate Academy,"4068 Avenue North 1/2, Galveston",POINT (-94.8111174 29.2894027),29.2894027,-94.8111174,0.05161622687659259
232,Upward Hope Academy,"3301 Church Street, Galveston",POINT (-94.8049977 29.3004031),29.3004031,-94.8049977,0.04098542256437966
233,Spoor Field,Galveston,POINT (-94.8102717 29.2855238),29.2855238,-94.8102717,0.055492150809638374
234,Broadway Shopping Center,"Broadway St &, 60th Street, Galveston",POINT (-94.83499510000001 29.2898668),29.2898668,-94.83499510000001,0.05670483360601023
235,Galvez Shopping Center,"6228 Broadway Street, Galveston",POINT (-94.8410552 29.290072),29.290072,-94.8410552,0.059396236605170696
236,Old Galveston Square,"2211 The Strand, Galveston",POINT (-94.7938482 29.3069536),29.3069536,-94.7938482,0.03792099423803434
237,Campeche Cove Shopping Center,"3802 Cove View Boulevard, Galveston",POINT (-94.8678247 29.2446394),29.2446394,-94.8678247,0.11212803352060637
238,Plaza on Galveston Island,"6303-6327 Stewart Road, Galveston",POINT (-94.8327132 29.2743735),29.2743735,-94.8327132,0.07024164482315118
239,Village One Town Center I Llc,"1625 East Beach Drive #2A, Galveston",POINT (-94.7502203 29.3195771),29.3195771,-94.7502203,0.06399294237335323
240,Cajun Greek,"2226 61st St Galveston, TX 77551",POINT (-94.8316408 29.2769392),29.2769392,-94.8316408,0.06746884681007441
241,Shrimp N Stuff,"3901 Ave O Galveston, TX 77550",POINT (-94.80844 29.28874),29.28874,-94.80844,0.05231659635742319
242,Gypsy Joynt,"6105 Stewart Rd Galveston, TX 77551",POINT (-94.83164758225018 29.274172387748465),29.274172387748465,-94.83164758225018,0.07010392898978544
243,Seahorse Grill,"3802 Cove View Blvd Ste C Galveston, TX 77554",POINT (-94.86803805979805 29.24448719077595),29.24448719077595,-94.86803805979805,0.1123679591485197
244,Bronco Burritos,"4917 Broadway St Galveston, TX 77551",POINT (-94.82237832016597 29.291765642905766),29.291765642905766,-94.82237832016597,0.05065836312528208
245,Jimmy's on the Pier,"9001 Seawall Blvd Galveston, TX 77554",POINT (-94.85324 29.25064),29.25064,-94.85324,0.09996554366825385
246,Viet Cajun,"8910 Seawall Blvd Ste E Galveston, TX 77554",POINT (-94.85317 29.25173),29.25173,-94.85317,0.09895101346615881
247,Sugar Bean Coffee and Cream,"11 Evia Main Ste 101 Galveston, TX 77554",POINT (-94.870235 29.2613716),29.2613716,-94.870235,0.0995468321113077
248,Soul 2 Soul Cafe,"5300 Broadway Ave J Galveston, TX 77551",POINT (-94.82633813800247 29.290994381217008),29.290994381217008,-94.82633813800247,0.052463929871089124
249,Yamato Japanese Restaurant,"2104 61st St Galveston, TX 77551",POINT (-94.8321044 29.2779048),29.2779048,-94.8321044,0.06670109527033169
250,Number 13,"7809 Broadway St Galveston, TX 77554",POINT (-94.85752 29.28501),29.28501,-94.85752,0.07311663273406012
251,Rita's Italian Ice,"6026 Seawall Blvd Ste E Galveston, TX 77551",POINT (-94.82605 29.26708),29.26708,-94.82605,0.07554978814475978
252,Salsas Mexican Restaurant,"4604 Seawall Blvd Galveston, TX 77551",POINT (-94.811806 29.27548),29.27548,-94.811806,0.06554812321703897
253,Papa's Pizza,"4400 Seawall Blvd Galveston, TX 77550",POINT (-94.80952 29.2765),29.2765,-94.80952,0.06452309383369456
254,Pho Tai,"3728 Broadway Galveston, TX 77550",POINT (-94.80908 29.29598),29.29598,-94.80908,0.04505828405007468
255,Sapori Ristorante,"7611 Stewart Rd Galveston, TX 77551",POINT (-94.84119 29.25922),29.25922,-94.84119,0.08735801661367414
256,Yanni’s Gyros And Kebabs,"8027 Harborside Dr Galveston, TX 77554",POINT (-94.8627 29.28896),29.28896,-94.8627,0.07370890095126449
257,Grotto Ristorante,"5222 Seawall Blvd Galveston, TX 77551",POINT (-94.818427 29.272606),29.272606,-94.818427,0.06886539106461478
258,Moody Gardens,"1 Hope Blvd Galveston, TX 77554",POINT (-94.851790279908 29.275347609953),29.275347609953,-94.851790279908,0.0775620979491026
259,Leon's World's Finest BBQ,"5427 Broadway St Galveston, TX 77551",POINT (-94.8283999 29.29022044472176),29.29022044472176,-94.8283999,0.0538515139601658
260,Mario's Pizza,"13708 Termini-san Luis Pass Rd Galveston, TX 77554",POINT (-94.9373606 29.2082758),29.2082758,-94.9373606,0.18360152057833537
261,Magic Carpet Golf,"9030 Seawall Blvd Galveston, TX 77554",POINT (-94.8545074462891 29.2510547637939),29.2510547637939,-94.8545074462891,0.10014100968405887
262,Landry's Prime Seafood & Steaks,"5310 Seawall Blvd Galveston, TX 77551",POINT (-94.8202316880881 29.270735202849),29.270735202849,-94.8202316880881,0.07094868005954576
263,Seawall Coffee Company,"3802 Cove View Blvd Galveston, TX 77554",POINT (-94.8678233612548 29.244638725096042),29.244638725096042,-94.8678233612548,0.1121279293814484
264,Darlene's Shrimp Shack,"1727 61st St Galveston, TX 77551",POINT (-94.8343124389648 29.281213760376),29.281213760376,-94.8343124389648,0.06436255554573124
265,Teaside Tapioca,"4702 Seawall Blvd Galveston, TX 77551",POINT (-94.8132018030099 29.2741856735096),29.2741856735096,-94.8132018030099,0.06688371542098373
266,Nate's West End,"17515 Termini-San Luis Pass Rd Galveston, TX 77554",POINT (-94.9850769042969 29.175256729126),29.175256729126,-94.9850769042969,0.24072322694126286
267,Cafe Canela Restaurant,"6105 Stewart Rd ste C Galveston, TX 77551",POINT (-94.8309314 29.2743245),29.2743245,-94.8309314,0.06974591454126984
268,Shearn's Seafood and Prime Steaks,"7 Hope Blvd Galveston, TX 77554",POINT (-94.8504638671875 29.270826769182),29.270826769182,-94.8504638671875,0.08076093525663113
269,Los Patrones,"4901 Broadway Ave Ste J Galveston, TX 77551",POINT (-94.82201358220902 29.29188137221802),29.29188137221802,-94.82201358220902,0.050461501755243936
270,The Steakhouse,"5222 Seawall Blvd Galveston, TX 77551",POINT (-94.818467 29.272365),29.272365,-94.818467,0.0691093918105867
271,Lil' Buffalo Grille,"13 Evia Main Galveston, TX 77554",POINT (-94.87064057468163 29.261107475744403),29.261107475744403,-94.87064057468163,0.10000159650738831
272,Mi Abuelitas,"1728 45th St Galveston, TX 77550",POINT (-94.8146667480469 29.2866268157959),29.2866268157959,-94.8146667480469,0.054546803438340036
273,Mario's Ristorante,"2202 61st St Galveston, TX 77551",POINT (-94.8315 29.27708),29.27708,-94.8315,0.06729110011940802
274,Waterman's Restaurant,"14302 Stewart Rd Galveston, TX 77554",POINT (-94.9492416381836 29.2073822021484),29.2073822021484,-94.9492416381836,0.19262090668553758
275,Galveston Island State Park,"14901 Fm 3005 Galveston, TX 77554",POINT (-94.9545979499817 29.1940825995389),29.1940825995389,-94.9545979499817,0.20578883055822078
276,Tortuga Mexican Kitchen,"6010 Seawall Blvd Galveston, TX 77551",POINT (-94.8255920410156 29.2674884796143),29.2674884796143,-94.8255920410156,0.07505675454184607
277,Cooper’s Landing,"11150 FM-3005 Galveston, TX 77554",POINT (-94.87794 29.24071),29.24071,-94.87794,0.12086048723312537
278,Koop's BBQ Kitchen & Catering,"4501 Broadway Ave J Galveston, TX 77551",POINT (-94.81733590364456 29.293170891534057),29.293170891534057,-94.81733590364456,0.04832823402741758
279,Gino's Italian Restaurant,"6124 Stewart Rd Galveston, TX 77551",POINT (-94.8306729052795 29.2730365885301),29.2730365885301,-94.8306729052795,0.07090449385501581
280,Mercadito Y Taqueria,"3802 Broadway Ave J Galveston, TX 77550",POINT (-94.80967 29.29602),29.29602,-94.80967,0.04500335646832431
281,Texas Pit Stop BBQ - Galveston,"6612 Seawall Blvd Galveston, TX 77551",POINT (-94.8317621 29.263709),29.263709,-94.8317621,0.0801729725441593
282,Kritikos Grill,"4908 Seawall Blvd Galveston, TX 77551",POINT (-94.81565133191256 29.273495016114182),29.273495016114182,-94.81565133191256,0.06771545242686482
283,Rainforest Cafe,"5310 Seawall Blvd Galveston, TX 77551",POINT (-94.820207208395 29.27075306734197),29.27075306734197,-94.820207208395,0.07092763477519713
284,IHOP,"5224 Seawall Blvd Galveston, TX 77551",POINT (-94.81943 29.27119),29.27119,-94.81943,0.07039218244840735
285,Los Primos Cafe,"6701 Stewart Rd Ste 1 Galveston, TX 77551",POINT (-94.837071 29.2727249),29.2727249,-94.837071,0.07327206913385229
286,Orange Leaf Frozen Yogurt,"6606 Seawall Blvd Galveston, TX 77551",POINT (-94.8316986 29.2637435),29.2637435,-94.8316986,0.08012289480214779
287,Pariah Coffee,"16708 Termini San Luis Pass Rd, Ste F Jamaica Beach, TX 77554",POINT (-94.975648 29.181794),29.181794,-94.975648,0.22939103129129737
288,Blake's Bistro,"5222 Seawall Blvd Galveston, TX 77551",POINT (-94.81829196302441 29.27254011753384),29.27254011753384,-94.81829196302441,0.06891546922454655
289,Nopalera Grill,"5001 Broadway St Galveston, TX 77551",POINT (-94.82299 29.29155),29.29155,-94.82299,0.051014152874302256
290,Diamond Beach Vacation Rentals,"10327 Termini San Luis Pass Rd Galveston, TX 77554",POINT (-94.86803 29.24307),29.24307,-94.86803,0.11358361376374981
291,Waffle House - Galveston,"2825 1/2 61st St Galveston, TX 77551",POINT (-94.82769747774324 29.268310483487618),29.268310483487618,-94.82769747774324,0.07470764394500234
292,Cordray Drug Store,"3827 Ave L Galveston, TX 77550",POINT (-94.8095633 29.293314),29.293314,-94.8095633,0.04771091600886892
293,Hummel's General Store & Deli,"13722 Termini San Luis Pass Rd Galveston, TX 77554",POINT (-94.9374899 29.20822),29.20822,-94.9374899,0.1837312006949075
294,Golden Corral - Galveston,"6200 Seawall Blvd Galveston, TX 77551",POINT (-94.828269 29.266223),29.266223,-94.828269,0.07687065041968505
295,Mel's Blueplate Express,"7428 Stewart Rd Galveston, TX 77551",POINT (-94.840035 29.260756),29.260756,-94.840035,0.08551597787278885
296,Los Lazos,"6316 Stewart Rd Galveston, TX 77551",POINT (-94.8339 29.27466),29.27466,-94.8339,0.07035539921696386
297,Way West Grill & Pizzeria,"16708 Termini-San Luis Pass Rd Jamaica Beach, TX 77554",POINT (-94.9759138061438 29.1814914636468),29.1814914636468,-94.9759138061438,0.22979237256053675
298,Galveston Pocket Park 2,"11745 FM 3005 Galveston, TX 77554",POINT (-94.89644 29.22704),29.22704,-94.89644,0.1427355516598131
299,Sunny Beach,"11215 Bernice Dr Galveston, TX 77554",POINT (-94.8823580235709 29.2338480477905),29.2338480477905,-94.8823580235709,0.12902019941237097
300,Honduras Food,"3726 Broadway St Galveston, TX 77550",POINT (-94.8090758 29.2958377),29.2958377,-94.8090758,0.045200645624894197
301,Woody's Bar,"11149 Termini-San Luis Pass Rd Galveston, TX 77554",POINT (-94.876953 29.238427),29.238427,-94.876953,0.1222225099495145
302,Shrimp & Stuff Food Truck,"Jamaica Beach, TX 77554",POINT (-94.97353 29.18254),29.18254,-94.97353,0.22735045084082645
303,Aquarium Pyramid,"1 Hope Blvd Galveston, TX 77554",POINT (-94.8542004275391 29.2723614780696),29.2723614780696,-94.8542004275391,0.08137412089211153
304,Ben & Jerry’s,"4408 Seawall Blvd Galveston, TX 77550",POINT (-94.809796 29.2763179917141),29.2763179917141,-94.809796,0.06470142330707285
305,Moody Gardens Golf Course,"1700 Sydnor Ln Galveston, TX 77554",POINT (-94.86893274343505 29.265189216157488),29.265189216157488,-94.86893274343505,0.09571939327061643
306,Rainforest Pyramid,"1 Hope Blvd Galveston, TX 77554",POINT (-94.8526015753142 29.2754847110984),29.2754847110984,-94.8526015753142,0.07788146162226588
307,Tin Cup's Caddyshack,"9020 Stewart Rd Galveston, TX 77554",POINT (-94.85661 29.25345),29.25345,-94.85661,0.09895664252641741
308,Happy Buddha,"2827 61st St Galveston, TX 77551",POINT (-94.82765 29.26796),29.26796,-94.82765,0.07503791959797222
309,El Nopalito's,"614 42nd St Galveston, TX 77550",POINT (-94.814607 29.297445),29.297445,-94.814607,0.04376211356321469
310,China Sea,"4402 Broadway St Galveston, TX 77550",POINT (-94.816411 29.294062),29.294062,-94.816411,0.04732210612789612
311,Joe's Seafood,"3702 Broadway St Galveston, TX 77550",POINT (-94.8084411621094 29.2961483001709),29.2961483001709,-94.8084411621094,0.04491503533976705
312,Galveston Island Cigar Lounge,"1813 61st St Ste 104 Galveston, TX 77551",POINT (-94.833994 29.280505),29.280505,-94.833994,0.06490575136052672
313,Taqueria El Jardin Tropical,"3801 Broadway St Galveston, TX 77550",POINT (-94.80934127358438 29.295215794451384),29.295215794451384,-94.80934127358438,0.04581466814356857
314,Cafe in the Park,"7 Hope Blvd Galveston, TX 77554",POINT (-94.8508969682617 29.2730724079183),29.2730724079183,-94.8508969682617,0.07903749693189131
315,Whataburger,"6327 Stewart Rd Galveston, TX 77551",POINT (-94.83211220666848 29.27463420774535),29.27463420774535,-94.83211220666848,0.06980607569794743
316,H2O Pool + Bar,"5222 Seawall Blvd Inside the San Luis Resort Galveston, TX 77551",POINT (-94.81741699999999 29.2723853),29.2723853,-94.81741699999999,0.0689762663206196
317,The Hurricane Cowboy Shaved Ice Company,"9030 Seawall Blvd Galveston, TX 77554",POINT (-94.85451 29.25105),29.25105,-94.85451,0.10014641103836763
318,El Rey Mexican Restaurant,"1519 39th St Galveston, TX 77550",POINT (-94.808862 29.290184),29.290184,-94.808862,0.05085829787245691
319,El Gusto Del Pueblo,"3714 Broadway St Galveston, TX 77550",POINT (-94.80873 29.29607),29.29607,-94.80873,0.044980861982111285
320,Beach Access Point 11,"12603 West Buena Vista Dr Galveston, TX 77554",POINT (-94.9097950157301 29.2188773679888),29.2188773679888,-94.9097950157301,0.15739806567921147
321,Daiquiris To Go On Broadway,"4028 Broadway Ave J Galveston, TX 77550",POINT (-94.8118193 29.2946497),29.2946497,-94.8118193,0.04638404727362839
322,Texas Star Bakery,"5425 Broadway St Galveston, TX 77551",POINT (-94.8282775878906 29.2901668548584),29.2901668548584,-94.8282775878906,0.05386160589425787
323,Hooters,"6028 Heards Ln Galveston, TX 77551",POINT (-94.83244 29.2797),29.2797,-94.83244,0.06511735316736778
